customer_id,total_orders,total_units,total_revenue,total_profit,first_order_date,last_order_date,aov,profit_margin,customer_type,recency,R_score,F_score,M_score,RFM_score,segment,activity_status
13009,3,7.0,193246.17,87272.68000000001,2024-04-30,2025-05-06,64415.39,45.16,Repeat,240,2,3,5,235,At Risk,Inactive
13010,4,8.0,15024.3,6790.56,2025-01-16,2025-06-14,3756.08,45.2,Repeat,201,2,4,2,242,At Risk,Inactive
13011,2,5.0,13042.49,5756.62,2025-02-23,2025-03-27,6521.24,44.14,Repeat,280,2,2,1,221,Lost Customers,Inactive
13012,2,9.0,53036.71,25020.510000000002,2024-02-08,2025-02-14,26518.36,47.18,Repeat,321,1,2,3,123,Lost Customers,Inactive
13013,2,11.0,21464.690000000002,10350.04,2024-06-25,2024-07-25,10732.34,48.22,Repeat,525,1,2,2,122,Lost Customers,Inactive
13014,1,7.0,52510.33,20321.42,2025-04-08,2025-04-08,52510.33,38.7,One-time,268,2,1,3,213,Lost Customers,Inactive
13015,4,10.0,33657.65,14483.52,2025-02-13,2025-08-01,8414.41,43.03,Repeat,153,3,4,3,343,Potential Loyalists,At Risk
13016,4,12.0,81767.26999999999,32871.71,2024-07-26,2025-10-04,20441.82,40.2,Repeat,89,4,4,4,444,Champions,Active
13017,3,14.0,64579.41,31579.39,2024-05-22,2025-12-26,21526.47,48.9,Repeat,6,5,3,4,534,Loyal Customers,Active
13018,2,4.0,81623.21,36163.89,2024-05-15,2024-06-26,40811.61,44.31,Repeat,554,1,2,4,124,Lost Customers,Inactive
13019,8,23.0,109994.16,47938.03,2024-01-11,2025-09-02,13749.27,43.58,Repeat,121,3,5,5,355,Potential Loyalists,At Risk
13020,4,9.0,53106.0,19524.25,2024-01-22,2025-11-19,13276.5,36.76,Repeat,43,5,4,3,543,Loyal Customers,Active
13021,2,4.0,57175.350000000006,16290.71,2024-10-21,2025-11-15,28587.68,28.49,Repeat,47,5,2,4,524,New Customers,Active
13022,4,15.0,157298.28,83075.64,2024-05-10,2025-10-20,39324.57,52.81,Repeat,73,4,4,5,445,Champions,Active
13023,3,12.0,30458.839999999997,13535.169999999998,2024-04-26,2025-05-30,10152.95,44.44,Repeat,216,2,3,2,232,At Risk,Inactive
13024,2,5.0,38418.22,20228.09,2024-01-24,2025-12-24,19209.11,52.65,Repeat,8,5,2,3,523,New Customers,Active
13025,3,4.0,29927.089999999997,17182.9,2024-10-09,2025-11-09,9975.7,57.42,Repeat,53,4,3,2,432,Loyal Customers,Active
13026,3,13.0,52566.39,25963.15,2024-04-04,2024-11-16,17522.13,49.39,Repeat,411,1,3,3,133,At Risk,Inactive
13027,5,14.0,29150.46,12449.82,2024-01-23,2024-12-12,5830.09,42.71,Repeat,385,1,5,2,152,At Risk,Inactive
13028,3,7.0,12738.84,5626.96,2024-04-08,2025-04-17,4246.28,44.17,Repeat,259,2,3,1,231,At Risk,Inactive
13029,2,3.0,11633.010000000002,3693.59,2024-07-01,2025-03-31,5816.51,31.75,Repeat,276,2,2,1,221,Lost Customers,Inactive
13030,1,4.0,5656.0,2652.13,2025-08-19,2025-08-19,5656.0,46.89,One-time,135,3,1,1,311,Potential Loyalists,At Risk
13031,6,21.0,40564.12,15208.06,2024-01-03,2025-11-04,6760.69,37.49,Repeat,58,4,5,3,453,Loyal Customers,Active
13032,3,5.0,17409.52,5298.42,2024-03-13,2025-05-11,5803.17,30.43,Repeat,235,2,3,2,232,At Risk,Inactive
13033,6,10.0,77693.68,33315.92,2024-03-25,2025-07-26,12948.95,42.88,Repeat,159,3,5,4,354,Potential Loyalists,At Risk
13034,3,5.0,25743.28,11451.510000000002,2024-02-08,2025-12-18,8581.09,44.48,Repeat,14,5,3,2,532,Loyal Customers,Active
13035,5,20.0,194333.0,88910.81,2024-04-26,2025-08-30,38866.6,45.75,Repeat,124,3,5,5,355,Potential Loyalists,At Risk
13036,8,15.0,73130.22,32100.86,2024-10-21,2025-12-27,9141.28,43.9,Repeat,5,5,5,4,554,Champions,Active
13037,4,10.0,100386.87,50593.85,2024-01-31,2025-11-04,25096.72,50.4,Repeat,58,4,4,5,445,Champions,Active
13038,2,8.0,42183.75,21782.82,2025-01-20,2025-03-30,21091.88,51.64,Repeat,277,2,2,3,223,Lost Customers,Inactive
13039,4,5.0,23736.39,11028.0,2024-08-05,2025-10-04,5934.1,46.46,Repeat,89,4,4,2,442,Loyal Customers,Active
13040,5,15.0,68215.33,24987.42,2024-12-15,2025-12-28,13643.07,36.63,Repeat,4,5,5,4,554,Champions,Active
13041,3,11.0,60408.670000000006,30934.43,2024-05-28,2025-05-27,20136.22,51.21,Repeat,219,2,3,4,234,At Risk,Inactive
13042,6,12.0,131097.02,66167.79000000001,2024-07-05,2025-10-27,21849.5,50.47,Repeat,66,4,5,5,455,Champions,Active
13043,5,9.0,16486.93,7285.93,2024-01-01,2025-10-07,3297.39,44.19,Repeat,86,4,5,2,452,Loyal Customers,Active
13044,3,8.0,33909.64,15362.53,2024-01-19,2025-06-01,11303.21,45.3,Repeat,214,2,3,3,233,At Risk,Inactive
13045,2,6.0,71373.2,23633.5,2025-02-14,2025-02-24,35686.6,33.11,Repeat,311,2,2,4,224,Lost Customers,Inactive
13046,3,5.0,53456.92999999999,21000.39,2025-04-14,2025-12-19,17818.98,39.28,Repeat,13,5,3,3,533,Loyal Customers,Active
13047,3,12.0,252539.36000000002,88128.88,2024-03-23,2025-01-30,84179.79,34.9,Repeat,336,1,3,5,135,At Risk,Inactive
13049,3,9.0,145819.94,68327.34,2024-07-14,2025-10-10,48606.65,46.86,Repeat,83,4,3,5,435,Loyal Customers,Active
13050,3,4.0,52632.17999999999,27149.250000000004,2024-07-31,2025-12-15,17544.06,51.58,Repeat,17,5,3,3,533,Loyal Customers,Active
13051,4,10.0,33439.72,18076.260000000002,2024-05-24,2025-11-17,8359.93,54.06,Repeat,45,5,4,3,543,Loyal Customers,Active
13052,7,18.0,120427.7,59405.25,2024-11-09,2025-09-11,17203.96,49.33,Repeat,112,3,5,5,355,Potential Loyalists,At Risk
13053,3,8.0,81577.18000000001,39838.64,2024-07-22,2025-04-16,27192.39,48.84,Repeat,260,2,3,4,234,At Risk,Inactive
13054,4,16.0,124184.17,52372.38,2024-07-17,2025-11-28,31046.04,42.17,Repeat,34,5,4,5,545,Champions,Active
13055,1,3.0,2692.42,1461.72,2025-12-12,2025-12-12,2692.42,54.29,One-time,20,5,1,1,511,New Customers,Active
13056,2,2.0,69987.34999999999,34649.950000000004,2025-02-18,2025-07-17,34993.67,49.51,Repeat,168,3,2,4,324,Potential Loyalists,At Risk
13057,2,8.0,24847.08,10204.130000000001,2024-10-30,2025-04-14,12423.54,41.07,Repeat,262,2,2,2,222,Lost Customers,Inactive
13058,4,9.0,32154.4,14055.81,2024-12-12,2025-11-13,8038.6,43.71,Repeat,49,4,4,2,442,Loyal Customers,Active
13059,6,16.0,256919.68,93971.35,2025-03-23,2025-12-24,42819.95,36.58,Repeat,8,5,5,5,555,Champions,Active
13060,5,12.0,120392.31999999999,55635.95,2024-01-31,2025-09-21,24078.46,46.21,Repeat,102,4,5,5,455,Champions,At Risk
13061,6,17.0,182909.28,78616.95,2024-01-22,2025-09-02,30484.88,42.98,Repeat,121,3,5,5,355,Potential Loyalists,At Risk
13062,1,1.0,974.12,252.22,2025-06-19,2025-06-19,974.12,25.89,One-time,196,2,1,1,211,Lost Customers,Inactive
13063,5,14.0,81344.08,29006.2,2024-03-10,2024-11-24,16268.82,35.66,Repeat,403,1,5,4,154,At Risk,Inactive
13064,1,2.0,13846.32,6593.04,2024-08-14,2024-08-14,13846.32,47.62,One-time,505,1,1,1,111,Lost Customers,Inactive
13065,6,19.0,193413.3,102247.43000000001,2024-05-18,2025-12-09,32235.55,52.86,Repeat,23,5,5,5,555,Champions,Active
13066,2,6.0,49002.43,22722.500000000004,2025-08-22,2025-09-20,24501.22,46.37,Repeat,103,4,2,3,423,New Customers,At Risk
13067,2,5.0,6282.1900000000005,2656.13,2024-12-22,2025-04-16,3141.1,42.28,Repeat,260,2,2,1,221,Lost Customers,Inactive
13068,3,11.0,40183.25,18134.41,2024-04-06,2025-01-18,13394.42,45.13,Repeat,348,1,3,3,133,At Risk,Inactive
13069,5,11.0,64564.8,29410.29,2024-02-12,2025-08-07,12912.96,45.55,Repeat,147,3,5,4,354,Potential Loyalists,At Risk
13070,6,12.0,129200.01000000001,70783.09,2024-02-08,2025-05-09,21533.34,54.79,Repeat,237,2,5,5,255,At Risk,Inactive
13071,6,9.0,69874.8,29545.25,2024-07-10,2025-12-13,11645.8,42.28,Repeat,19,5,5,4,554,Champions,Active
13072,4,19.0,128066.08,60455.15,2024-02-26,2025-11-01,32016.52,47.21,Repeat,61,4,4,5,445,Champions,Active
13073,5,18.0,102165.79000000001,50264.38,2024-01-12,2025-07-14,20433.16,49.2,Repeat,171,3,5,5,355,Potential Loyalists,At Risk
13074,3,6.0,3552.77,1333.1100000000001,2024-01-28,2024-07-01,1184.26,37.52,Repeat,549,1,3,1,131,At Risk,Inactive
13075,4,12.0,29513.53,10163.3,2024-10-23,2025-12-11,7378.38,34.44,Repeat,21,5,4,2,542,Loyal Customers,Active
13076,2,3.0,38914.57,19405.58,2024-05-25,2025-08-14,19457.28,49.87,Repeat,140,3,2,3,323,Potential Loyalists,At Risk
13077,5,14.0,40623.54,16832.850000000002,2024-01-05,2025-11-03,8124.71,41.44,Repeat,59,4,5,3,453,Loyal Customers,Active
13078,6,21.0,168580.12,77907.39,2024-02-28,2025-12-09,28096.69,46.21,Repeat,23,5,5,5,555,Champions,Active
13079,6,14.0,125945.13,47552.74,2024-01-11,2025-11-22,20990.86,37.76,Repeat,40,5,5,5,555,Champions,Active
13080,2,2.0,2575.37,1341.54,2025-02-16,2025-10-04,1287.68,52.09,Repeat,89,4,2,1,421,New Customers,Active
13081,1,2.0,7998.55,3670.5,2024-09-16,2024-09-16,7998.55,45.89,One-time,472,1,1,1,111,Lost Customers,Inactive
13082,3,5.0,29324.8,9214.130000000001,2024-05-01,2025-12-01,9774.93,31.42,Repeat,31,5,3,2,532,Loyal Customers,Active
13083,4,10.0,19070.48,8551.91,2024-02-21,2025-09-28,4767.62,44.84,Repeat,95,4,4,2,442,Loyal Customers,At Risk
13084,1,1.0,989.59,244.73,2025-01-30,2025-01-30,989.59,24.73,One-time,336,1,1,1,111,Lost Customers,Inactive
13085,7,16.0,63705.14,27502.98,2024-03-26,2025-12-30,9100.73,43.17,Repeat,2,5,5,4,554,Champions,Active
13086,5,11.0,61538.31,33936.66,2024-03-26,2025-04-04,12307.66,55.15,Repeat,272,2,5,4,254,At Risk,Inactive
13087,5,8.0,14994.48,6560.42,2024-08-20,2025-12-05,2998.9,43.75,Repeat,27,5,5,2,552,Loyal Customers,Active
13088,3,8.0,9330.14,3672.7300000000005,2024-06-16,2025-12-23,3110.05,39.36,Repeat,9,5,3,1,531,Loyal Customers,Active
13089,5,14.0,64356.07000000001,33682.96,2024-12-13,2025-12-16,12871.21,52.34,Repeat,16,5,5,4,554,Champions,Active
13090,3,12.0,77752.61,34419.72,2024-08-20,2025-11-12,25917.54,44.27,Repeat,50,4,3,4,434,Loyal Customers,Active
13091,2,5.0,47948.869999999995,19858.8,2025-08-02,2025-09-12,23974.44,41.42,Repeat,111,3,2,3,323,Potential Loyalists,At Risk
13092,3,8.0,21919.79,10049.220000000001,2025-03-17,2025-07-18,7306.6,45.85,Repeat,167,3,3,2,332,Potential Loyalists,At Risk
13093,5,15.0,116952.37,58577.01,2024-05-16,2025-06-05,23390.47,50.09,Repeat,210,2,5,5,255,At Risk,Inactive
13094,5,13.0,169297.27999999997,80919.87000000001,2024-05-14,2025-09-10,33859.46,47.8,Repeat,113,3,5,5,355,Potential Loyalists,At Risk
13095,3,10.0,117505.2,42155.31,2024-10-17,2025-05-05,39168.4,35.88,Repeat,241,2,3,5,235,At Risk,Inactive
13096,2,6.0,112519.0,42443.73,2024-07-04,2025-01-12,56259.5,37.72,Repeat,354,1,2,5,125,Lost Customers,Inactive
13097,4,19.0,146100.3,50395.08,2024-10-05,2025-09-20,36525.07,34.49,Repeat,103,4,4,5,445,Champions,At Risk
13098,3,12.0,39535.56,16866.84,2024-04-08,2025-02-10,13178.52,42.66,Repeat,325,1,3,3,133,At Risk,Inactive
13099,6,20.0,56441.58,22146.93,2024-03-17,2025-12-11,9406.93,39.24,Repeat,21,5,5,3,553,Loyal Customers,Active
13100,3,3.0,63397.369999999995,34212.0,2024-02-29,2025-01-01,21132.46,53.96,Repeat,365,1,3,4,134,At Risk,Inactive
13101,2,9.0,7216.21,3160.93,2025-02-11,2025-08-10,3608.1,43.8,Repeat,144,3,2,1,321,Potential Loyalists,At Risk
13102,4,12.0,46859.94,20030.39,2024-07-02,2025-01-29,11714.98,42.75,Repeat,337,1,4,3,143,At Risk,Inactive
13103,4,14.0,50780.52,23216.95,2024-07-24,2025-09-13,12695.13,45.72,Repeat,110,3,4,3,343,Potential Loyalists,At Risk
13104,1,7.0,27671.65,12980.6,2024-10-01,2024-10-01,27671.65,46.91,One-time,457,1,1,2,112,Lost Customers,Inactive
13105,7,19.0,120173.58,57367.439999999995,2024-02-27,2025-09-13,17167.65,47.74,Repeat,110,3,5,5,355,Potential Loyalists,At Risk
13106,3,12.0,47798.53,20028.88,2024-08-18,2025-10-25,15932.84,41.9,Repeat,68,4,3,3,433,Loyal Customers,Active
13107,1,2.0,1905.01,914.01,2025-04-01,2025-04-01,1905.01,47.98,One-time,275,2,1,1,211,Lost Customers,Inactive
13108,2,6.0,12028.4,5076.97,2024-02-27,2024-11-13,6014.2,42.21,Repeat,414,1,2,1,121,Lost Customers,Inactive
13109,4,10.0,35087.07,15657.4,2024-04-16,2025-11-13,8771.77,44.62,Repeat,49,4,4,3,443,Loyal Customers,Active
13110,5,11.0,18933.66,8464.71,2024-05-07,2025-12-19,3786.73,44.71,Repeat,13,5,5,2,552,Loyal Customers,Active
13111,5,18.0,46056.1,22957.760000000002,2024-03-05,2025-02-25,9211.22,49.85,Repeat,310,2,5,3,253,At Risk,Inactive
13112,2,9.0,16418.44,7370.97,2024-04-11,2025-12-18,8209.22,44.89,Repeat,14,5,2,2,522,New Customers,Active
13114,4,8.0,81054.05,35759.29,2024-08-10,2025-09-29,20263.51,44.12,Repeat,94,4,4,4,444,Champions,At Risk
13115,1,5.0,20132.179999999997,9417.97,2025-02-27,2025-02-27,20132.18,46.78,One-time,308,2,1,2,212,Lost Customers,Inactive
13116,3,6.0,62071.96,30398.12,2024-10-02,2025-08-26,20690.65,48.97,Repeat,128,3,3,4,334,Potential Loyalists,At Risk
13117,3,9.0,37925.82,17842.94,2024-07-19,2025-10-03,12641.94,47.05,Repeat,90,4,3,3,433,Loyal Customers,Active
13118,4,12.0,67335.67,34669.1,2024-10-24,2025-10-10,16833.92,51.49,Repeat,83,4,4,4,444,Champions,Active
13119,3,16.0,26332.46,11451.92,2025-01-27,2025-08-08,8777.49,43.49,Repeat,146,3,3,2,332,Potential Loyalists,At Risk
13120,4,13.0,67005.56,35886.840000000004,2024-01-20,2025-07-19,16751.39,53.56,Repeat,166,3,4,4,344,Potential Loyalists,At Risk
13121,2,6.0,21089.05,10620.98,2025-02-12,2025-03-24,10544.52,50.36,Repeat,283,2,2,2,222,Lost Customers,Inactive
13122,2,8.0,143849.15999999997,72019.8,2024-07-12,2025-08-02,71924.58,50.07,Repeat,152,3,2,5,325,Potential Loyalists,At Risk
13123,1,2.0,71113.01,41268.98,2024-07-01,2024-07-01,71113.01,58.03,One-time,549,1,1,4,114,Lost Customers,Inactive
13124,5,15.0,39850.51,15214.1,2024-05-29,2025-12-12,7970.1,38.18,Repeat,20,5,5,3,553,Loyal Customers,Active
13125,4,12.0,106440.81,42837.88,2024-03-02,2025-04-16,26610.2,40.25,Repeat,260,2,4,5,245,At Risk,Inactive
13126,5,15.0,114805.69,48792.07,2024-05-23,2025-12-05,22961.14,42.5,Repeat,27,5,5,5,555,Champions,Active
13127,4,11.0,60907.55,23332.6,2024-01-13,2025-09-14,15226.89,38.31,Repeat,109,4,4,4,444,Champions,At Risk
13128,5,17.0,77748.04000000001,36212.32,2024-02-14,2025-04-21,15549.61,46.58,Repeat,255,2,5,4,254,At Risk,Inactive
13129,4,10.0,35352.74,13345.43,2024-02-29,2025-07-22,8838.18,37.75,Repeat,163,3,4,3,343,Potential Loyalists,At Risk
13130,6,16.0,172858.07,65465.619999999995,2024-02-28,2025-06-07,28809.68,37.87,Repeat,208,2,5,5,255,At Risk,Inactive
13131,2,5.0,3107.1,926.08,2025-08-05,2025-11-20,1553.55,29.81,Repeat,42,5,2,1,521,New Customers,Active
13132,5,16.0,102279.25,48031.47,2024-02-13,2025-10-08,20455.85,46.96,Repeat,85,4,5,5,455,Champions,Active
13134,7,22.0,119523.45,45671.03,2024-03-21,2025-11-19,17074.78,38.21,Repeat,43,5,5,5,555,Champions,Active
13135,3,13.0,99334.36,45863.64,2024-02-03,2025-09-16,33111.45,46.17,Repeat,107,4,3,5,435,Loyal Customers,At Risk
13136,3,10.0,34395.94,16119.85,2024-03-13,2024-09-04,11465.31,46.87,Repeat,484,1,3,3,133,At Risk,Inactive
13137,6,17.0,140869.46,53995.840000000004,2024-02-09,2025-09-03,23478.24,38.33,Repeat,120,3,5,5,355,Potential Loyalists,At Risk
13138,5,8.0,48195.85,25534.36,2024-05-31,2025-08-26,9639.17,52.98,Repeat,128,3,5,3,353,Potential Loyalists,At Risk
13139,3,11.0,80312.54999999999,31854.859999999997,2024-12-09,2025-11-08,26770.85,39.66,Repeat,54,4,3,4,434,Loyal Customers,Active
13141,3,5.0,5633.59,1953.9099999999999,2024-10-29,2025-12-17,1877.86,34.68,Repeat,15,5,3,1,531,Loyal Customers,Active
13142,2,4.0,15412.42,7536.76,2025-06-10,2025-07-11,7706.21,48.9,Repeat,174,3,2,2,322,Potential Loyalists,At Risk
13143,3,10.0,62709.759999999995,23638.06,2024-07-20,2025-05-29,20903.25,37.69,Repeat,217,2,3,4,234,At Risk,Inactive
13144,4,12.0,44903.159999999996,22066.57,2024-02-07,2025-04-12,11225.79,49.14,Repeat,264,2,4,3,243,At Risk,Inactive
13145,1,2.0,10383.41,5378.15,2024-05-08,2024-05-08,10383.41,51.8,One-time,603,1,1,1,111,Lost Customers,Inactive
13146,3,9.0,11361.14,6118.9800000000005,2024-04-08,2024-10-22,3787.05,53.86,Repeat,436,1,3,1,131,At Risk,Inactive
13147,3,5.0,41624.56,19678.89,2024-02-05,2025-02-09,13874.85,47.28,Repeat,326,1,3,3,133,At Risk,Inactive
13148,3,8.0,46207.62,20750.11,2024-01-30,2025-01-19,15402.54,44.91,Repeat,347,1,3,3,133,At Risk,Inactive
13149,2,3.0,17482.22,6960.849999999999,2024-07-30,2025-09-05,8741.11,39.82,Repeat,118,3,2,2,322,Potential Loyalists,At Risk
13150,3,12.0,14018.02,5971.62,2024-12-20,2025-09-11,4672.67,42.6,Repeat,112,3,3,1,331,Potential Loyalists,At Risk
13151,2,3.0,38583.95,10311.59,2024-12-16,2025-09-03,19291.97,26.73,Repeat,120,3,2,3,323,Potential Loyalists,At Risk
13152,2,2.0,38037.46,14259.7,2024-11-22,2025-09-23,19018.73,37.49,Repeat,100,4,2,3,423,New Customers,At Risk
13153,2,10.0,44645.74,22210.63,2024-01-23,2025-12-04,22322.87,49.75,Repeat,28,5,2,3,523,New Customers,Active
13154,3,8.0,27367.18,10872.16,2025-01-19,2025-07-01,9122.39,39.73,Repeat,184,3,3,2,332,Potential Loyalists,Inactive
13155,3,14.0,29160.670000000002,14371.77,2024-01-04,2025-11-16,9720.22,49.28,Repeat,46,5,3,2,532,Loyal Customers,Active
13156,3,8.0,20664.78,10180.5,2024-03-28,2025-07-29,6888.26,49.26,Repeat,156,3,3,2,332,Potential Loyalists,At Risk
13157,1,3.0,17139.91,7186.49,2024-06-16,2024-06-16,17139.91,41.93,One-time,564,1,1,2,112,Lost Customers,Inactive
13158,2,5.0,26755.510000000002,14728.08,2024-02-07,2025-10-05,13377.76,55.05,Repeat,88,4,2,2,422,New Customers,Active
13159,3,3.0,53452.61,27923.11,2025-02-27,2025-10-26,17817.54,52.24,Repeat,67,4,3,3,433,Loyal Customers,Active
13160,1,3.0,50231.03,23535.72,2024-09-18,2024-09-18,50231.03,46.85,One-time,470,1,1,3,113,Lost Customers,Inactive
13161,3,11.0,102220.59,56456.83,2024-07-06,2025-05-13,34073.53,55.23,Repeat,233,2,3,5,235,At Risk,Inactive
13162,6,13.0,117900.98,46296.54,2024-03-06,2025-09-24,19650.16,39.27,Repeat,99,4,5,5,455,Champions,At Risk
13163,4,8.0,133692.27,65306.33,2024-03-05,2025-10-11,33423.07,48.85,Repeat,82,4,4,5,445,Champions,Active
13164,4,9.0,46943.63,14506.240000000002,2024-03-12,2024-12-03,11735.91,30.9,Repeat,394,1,4,3,143,At Risk,Inactive
13165,6,19.0,99269.98000000001,40522.060000000005,2024-06-02,2025-09-19,16545.0,40.82,Repeat,104,4,5,5,455,Champions,At Risk
13166,4,17.0,98149.03,58309.229999999996,2024-07-06,2025-07-12,24537.26,59.41,Repeat,173,3,4,5,345,Potential Loyalists,At Risk
13167,5,11.0,31840.42,14091.759999999998,2024-01-20,2025-09-30,6368.08,44.26,Repeat,93,4,5,2,452,Loyal Customers,At Risk
13168,2,4.0,14743.86,4390.49,2025-06-11,2025-08-29,7371.93,29.78,Repeat,125,3,2,2,322,Potential Loyalists,At Risk
13169,4,13.0,186369.74,74139.8,2024-06-16,2025-09-21,46592.44,39.78,Repeat,102,4,4,5,445,Champions,At Risk
13170,3,4.0,20647.809999999998,10278.85,2024-07-01,2025-05-13,6882.6,49.78,Repeat,233,2,3,2,232,At Risk,Inactive
13171,4,18.0,75863.86,29848.47,2024-04-10,2025-12-18,18965.96,39.34,Repeat,14,5,4,4,544,Champions,Active
13172,6,15.0,68310.43,30802.390000000003,2024-05-14,2025-07-27,11385.07,45.09,Repeat,158,3,5,4,354,Potential Loyalists,At Risk
13173,3,6.0,50770.2,21236.29,2024-09-02,2025-03-27,16923.4,41.83,Repeat,280,2,3,3,233,At Risk,Inactive
13174,5,7.0,53295.6,24351.52,2024-05-23,2025-11-01,10659.12,45.69,Repeat,61,4,5,3,453,Loyal Customers,Active
13175,4,8.0,10674.64,4887.75,2024-02-20,2025-07-25,2668.66,45.79,Repeat,160,3,4,1,341,Potential Loyalists,At Risk
13176,4,10.0,157814.97,74326.47,2024-04-23,2025-02-03,39453.74,47.1,Repeat,332,1,4,5,145,At Risk,Inactive
13177,6,17.0,117714.01000000001,56453.12,2024-06-24,2025-11-11,19619.0,47.96,Repeat,51,4,5,5,455,Champions,Active
13178,6,13.0,277055.5,110791.87999999999,2024-01-09,2025-01-01,46175.92,39.99,Repeat,365,1,5,5,155,At Risk,Inactive
13179,6,18.0,115506.84,41631.95,2024-04-04,2025-10-21,19251.14,36.04,Repeat,72,4,5,5,455,Champions,Active
13181,3,7.0,17476.56,9201.82,2024-04-05,2025-08-05,5825.52,52.65,Repeat,149,3,3,2,332,Potential Loyalists,At Risk
13182,3,7.0,47628.75,21122.95,2024-02-04,2025-08-18,15876.25,44.35,Repeat,136,3,3,3,333,Potential Loyalists,At Risk
13183,2,14.0,56441.78,24299.39,2024-02-19,2025-01-12,28220.89,43.05,Repeat,354,1,2,3,123,Lost Customers,Inactive
13184,2,2.0,8750.13,3153.64,2025-02-28,2025-09-23,4375.06,36.04,Repeat,100,4,2,1,421,New Customers,At Risk
13185,3,17.0,148865.09999999998,76089.42,2024-02-09,2025-12-31,49621.7,51.11,Repeat,1,5,3,5,535,Loyal Customers,Active
13187,4,8.0,78338.27,34737.64,2024-06-03,2025-04-18,19584.57,44.34,Repeat,258,2,4,4,244,At Risk,Inactive
13188,8,21.0,46538.16,18365.65,2024-02-28,2025-10-28,5817.27,39.46,Repeat,65,4,5,3,453,Loyal Customers,Active
13189,4,15.0,59138.520000000004,27455.13,2025-02-12,2025-10-11,14784.63,46.43,Repeat,82,4,4,4,444,Champions,Active
13190,2,7.0,43662.11,17995.78,2024-04-13,2024-06-15,21831.06,41.22,Repeat,565,1,2,3,123,Lost Customers,Inactive
13191,3,12.0,51090.53,18078.98,2024-02-25,2025-05-15,17030.18,35.39,Repeat,231,2,3,3,233,At Risk,Inactive
13192,3,9.0,70044.33,32732.699999999997,2025-05-12,2025-08-19,23348.11,46.73,Repeat,135,3,3,4,334,Potential Loyalists,At Risk
13193,3,9.0,51726.64,21579.07,2024-04-30,2025-10-20,17242.21,41.72,Repeat,73,4,3,3,433,Loyal Customers,Active
13194,5,11.0,32491.53,16119.84,2024-11-14,2025-11-20,6498.31,49.61,Repeat,42,5,5,2,552,Loyal Customers,Active
13195,6,23.0,131796.22,57370.09,2024-02-04,2025-08-30,21966.04,43.53,Repeat,124,3,5,5,355,Potential Loyalists,At Risk
13196,5,8.0,112476.75,41182.93,2024-05-26,2025-12-19,22495.35,36.61,Repeat,13,5,5,5,555,Champions,Active
13197,3,5.0,11889.439999999999,5865.650000000001,2024-02-23,2025-04-21,3963.15,49.33,Repeat,255,2,3,1,231,At Risk,Inactive
13198,7,28.0,275601.18,114885.70999999999,2024-02-03,2025-07-21,39371.6,41.69,Repeat,164,3,5,5,355,Potential Loyalists,At Risk
13199,2,4.0,4191.6,1695.8000000000002,2024-06-21,2024-07-02,2095.8,40.46,Repeat,548,1,2,1,121,Lost Customers,Inactive
13200,5,11.0,40104.48,19253.41,2024-04-16,2025-12-24,8020.9,48.01,Repeat,8,5,5,3,553,Loyal Customers,Active
13201,4,11.0,44378.729999999996,19574.35,2024-05-15,2025-12-05,11094.68,44.11,Repeat,27,5,4,3,543,Loyal Customers,Active
13202,2,7.0,21515.89,9559.33,2024-10-13,2025-06-29,10757.94,44.43,Repeat,186,2,2,2,222,Lost Customers,Inactive
13203,2,8.0,132691.98,56743.17,2024-03-01,2025-10-30,66345.99,42.76,Repeat,63,4,2,5,425,New Customers,Active
13204,1,1.0,916.88,358.55,2024-07-12,2024-07-12,916.88,39.11,One-time,538,1,1,1,111,Lost Customers,Inactive
13205,2,3.0,8989.92,4086.35,2025-05-09,2025-05-16,4494.96,45.45,Repeat,230,2,2,1,221,Lost Customers,Inactive
13206,3,12.0,32174.79,9999.57,2024-01-28,2025-09-01,10724.93,31.08,Repeat,122,3,3,2,332,Potential Loyalists,At Risk
13207,1,6.0,59435.94,25938.11,2025-03-12,2025-03-12,59435.94,43.64,One-time,295,2,1,4,214,Lost Customers,Inactive
13208,4,8.0,66984.0,30807.7,2024-09-30,2025-10-23,16746.0,45.99,Repeat,70,4,4,4,444,Champions,Active
13209,7,13.0,65747.87,25466.57,2024-01-10,2025-12-13,9392.55,38.73,Repeat,19,5,5,4,554,Champions,Active
13210,3,8.0,54184.07,26332.75,2024-07-11,2025-05-10,18061.36,48.6,Repeat,236,2,3,3,233,At Risk,Inactive
13211,1,1.0,459.5,288.65,2025-06-22,2025-06-22,459.5,62.82,One-time,193,2,1,1,211,Lost Customers,Inactive
13212,2,3.0,12846.99,6415.52,2025-02-13,2025-06-10,6423.5,49.94,Repeat,205,2,2,1,221,Lost Customers,Inactive
