order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount,customer_id,order_date,sales_channel,order_status,product_name,category,subcategory,revenue,profit,profit_margin,revenue_difference
912866,506514,20069,1.0,12203.61,5611.88,5,12203.61,610.18,11593.43,5611.88,11100,2024-09-15,Email,Delivered,Running Shoes 20069,Sports,Running Shoes,11593.43,5981.55,51.59,0.0
912867,506514,20153,1.0,11104.32,5300.22,10,11104.32,1110.43,9993.89,5300.22,11100,2024-09-15,Email,Delivered,Running Shoes 20153,Sports,Running Shoes,9993.89,4693.67,46.97,0.0
912868,506515,20014,1.0,557.2,204.62,25,557.2,139.3,417.9,204.62,11770,2025-06-09,Direct,Delivered,Moisturizer 20014,Beauty,Moisturizer,417.9,213.28,51.04,0.0
912869,506515,20210,2.0,39951.74,24370.91,5,79903.48,3995.17,75908.31,48741.82,11770,2025-06-09,Direct,Delivered,Smartphone 20210,Electronics,Smartphone,75908.31,27166.49,35.79,0.0
912870,506516,20099,2.0,51823.07,23412.84,0,103646.14,0.0,103646.14,46825.68,10975,2025-04-05,Affiliate,Delivered,Headphones 20099,Electronics,Headphones,103646.14,56820.46,54.82,0.0
912871,506516,20073,1.0,672.95,403.06,0,672.95,0.0,672.95,403.06,10975,2025-04-05,Affiliate,Delivered,Sneakers 20073,Fashion,Sneakers,672.95,269.89,40.11,0.0
912872,506516,20078,2.0,1555.58,716.87,10,3111.16,311.12,2800.04,1433.74,10975,2025-04-05,Affiliate,Delivered,Cookware 20078,Home,Cookware,2800.04,1366.3,48.8,0.0
912873,506516,20055,1.0,1146.02,721.9,0,1146.02,0.0,1146.02,721.9,10975,2025-04-05,Affiliate,Delivered,Shampoo 20055,Beauty,Shampoo,1146.02,424.12,37.01,0.0
912874,506517,20023,1.0,1420.83,679.29,0,1420.83,0.0,1420.83,679.29,10984,2024-07-26,Affiliate,Delivered,Lamp 20023,Home,Lamp,1420.83,741.54,52.19,0.0
912875,506517,20073,1.0,672.95,403.06,15,672.95,100.94,572.01,403.06,10984,2024-07-26,Affiliate,Delivered,Sneakers 20073,Fashion,Sneakers,572.01,168.95,29.54,0.0
912876,506517,20071,1.0,36137.71,17268.1,15,36137.71,5420.66,30717.05,17268.1,10984,2024-07-26,Affiliate,Delivered,Laptop 20071,Electronics,Laptop,30717.05,13448.95,43.78,0.0
912877,506518,20214,1.0,13633.91,6410.28,15,13633.91,2045.09,11588.82,6410.28,13677,2025-07-09,Direct,Delivered,Badminton Racket 20214,Sports,Badminton Racket,11588.82,5178.54,44.69,0.0
912878,506519,20244,1.0,25178.1,13648.72,20,25178.1,5035.62,20142.48,13648.72,12373,2025-02-17,Social,Delivered,Headphones 20244,Electronics,Headphones,20142.48,6493.76,32.24,0.0
912879,506520,20118,1.0,12313.04,5601.05,10,12313.04,1231.3,11081.74,5601.05,13473,2025-10-05,Direct,Delivered,Laptop 20118,Electronics,Laptop,11081.74,5480.69,49.46,0.0
912880,506521,20244,1.0,25178.1,13648.72,20,25178.1,5035.62,20142.48,13648.72,12884,2025-11-27,Organic,Delivered,Headphones 20244,Electronics,Headphones,20142.48,6493.76,32.24,0.0
912881,506522,20243,2.0,688.75,402.59,10,1377.5,137.75,1239.75,805.18,12691,2025-12-04,Organic,Delivered,Moisturizer 20243,Beauty,Moisturizer,1239.75,434.57,35.05,0.0
912882,506522,20055,4.0,1146.02,721.9,20,4584.08,916.82,3667.26,2887.6,12691,2025-12-04,Organic,Delivered,Shampoo 20055,Beauty,Shampoo,3667.26,779.66,21.26,0.0
912883,506523,20214,1.0,13633.91,6410.28,25,13633.91,3408.48,10225.43,6410.28,12333,2024-04-02,Paid Search,Delivered,Badminton Racket 20214,Sports,Badminton Racket,10225.43,3815.15,37.31,0.0
912884,506523,20063,1.0,48801.99,20977.47,5,48801.99,2440.1,46361.89,20977.47,12333,2024-04-02,Paid Search,Delivered,Monitor 20063,Electronics,Monitor,46361.89,25384.42,54.75,0.0
912885,506524,20216,3.0,28204.64,12271.06,15,84613.92,12692.09,71921.83,36813.18,11936,2025-01-21,Direct,Delivered,Keyboard 20216,Electronics,Keyboard,71921.83,35108.65,48.82,0.0
912886,506525,20217,2.0,69091.13,39024.1,20,138182.26,27636.45,110545.81,78048.2,11311,2024-01-22,Organic,Delivered,Keyboard 20217,Electronics,Keyboard,110545.81,32497.61,29.4,0.0
912887,506525,20143,1.0,10016.19,6270.24,0,10016.19,0.0,10016.19,6270.24,11311,2024-01-22,Organic,Delivered,Monitor 20143,Electronics,Monitor,10016.19,3745.95,37.4,0.0
912888,506526,20194,1.0,12458.17,7476.18,0,12458.17,0.0,12458.17,7476.18,14448,2025-10-05,Paid Search,Delivered,Monitor 20194,Electronics,Monitor,12458.17,4981.99,39.99,0.0
912889,506527,20228,1.0,809.37,355.25,5,809.37,40.47,768.9,355.25,12046,2025-05-28,Organic,Delivered,Perfume 20228,Beauty,Perfume,768.9,413.65,53.8,0.0
912890,506528,20192,1.0,1251.49,516.17,0,1251.49,0.0,1251.49,516.17,14421,2024-07-10,Organic,Delivered,Sneakers 20192,Fashion,Sneakers,1251.49,735.32,58.76,0.0
912891,506529,20027,3.0,265.01,170.54,10,795.03,79.5,715.53,511.62,13841,2025-03-19,Social,Delivered,Serum 20027,Beauty,Serum,715.53,203.91,28.5,0.0
912892,506530,20138,2.0,3333.11,1217.57,20,6666.22,1333.24,5332.98,2435.14,13015,2025-02-13,Organic,Delivered,Keyboard 20138,Electronics,Keyboard,5332.98,2897.84,54.34,0.0
912893,506530,20002,1.0,10282.55,6040.96,20,10282.55,2056.51,8226.04,6040.96,13015,2025-02-13,Organic,Delivered,Storage Box 20002,Home,Storage Box,8226.04,2185.08,26.56,0.0
912894,506531,20120,1.0,1105.53,706.04,0,1105.53,0.0,1105.53,706.04,14215,2025-02-01,Direct,Delivered,Serum 20120,Beauty,Serum,1105.53,399.49,36.14,0.0
912895,506532,20181,1.0,1516.64,752.06,20,1516.64,303.33,1213.31,752.06,13290,2025-01-29,Direct,Delivered,Bedsheet 20181,Home,Bedsheet,1213.31,461.25,38.02,0.0
912896,506532,20024,3.0,5806.29,3085.88,0,17418.87,0.0,17418.87,9257.64,13290,2025-01-29,Direct,Delivered,Backpack 20024,Fashion,Backpack,17418.87,8161.23,46.85,0.0
912897,506532,20020,1.0,2720.59,1531.65,5,2720.59,136.03,2584.56,1531.65,13290,2025-01-29,Direct,Delivered,Monitor 20020,Electronics,Monitor,2584.56,1052.91,40.74,0.0
912898,506532,20230,2.0,4929.39,1876.99,10,9858.78,985.88,8872.9,3753.98,13290,2025-01-29,Direct,Delivered,Sneakers 20230,Fashion,Sneakers,8872.9,5118.92,57.69,0.0
912899,506533,20115,1.0,3585.93,1528.09,5,3585.93,179.3,3406.63,1528.09,14079,2025-12-20,Email,Delivered,Sneakers 20115,Fashion,Sneakers,3406.63,1878.54,55.14,0.0
912900,506533,20220,1.0,8741.43,4054.0,5,8741.43,437.07,8304.36,4054.0,14079,2025-12-20,Email,Delivered,Storage Box 20220,Home,Storage Box,8304.36,4250.36,51.18,0.0
912901,506533,20137,1.0,3884.29,2001.16,5,3884.29,194.21,3690.08,2001.16,14079,2025-12-20,Email,Delivered,Perfume 20137,Beauty,Perfume,3690.08,1688.92,45.77,0.0
912902,506533,20091,1.0,2708.48,1134.09,10,2708.48,270.85,2437.63,1134.09,14079,2025-12-20,Email,Delivered,Dress 20091,Fashion,Dress,2437.63,1303.54,53.48,0.0
912903,506534,20022,1.0,4318.99,2170.88,0,4318.99,0.0,4318.99,2170.88,13983,2025-07-15,Paid Search,Delivered,Badminton Racket 20022,Sports,Badminton Racket,4318.99,2148.11,49.74,0.0
912904,506535,20048,3.0,7860.04,3821.49,10,23580.12,2358.01,21222.11,11464.47,13230,2024-10-21,Direct,Delivered,Lamp 20048,Home,Lamp,21222.11,9757.64,45.98,0.0
912905,506535,20235,1.0,5067.15,2084.95,5,5067.15,253.36,4813.79,2084.95,13230,2024-10-21,Direct,Delivered,Bedsheet 20235,Home,Bedsheet,4813.79,2728.84,56.69,0.0
912906,506535,20116,1.0,14639.11,7180.81,10,14639.11,1463.91,13175.2,7180.81,13230,2024-10-21,Direct,Delivered,Running Shoes 20116,Sports,Running Shoes,13175.2,5994.39,45.5,0.0
912907,506536,20072,2.0,2282.11,915.86,0,4564.22,0.0,4564.22,1831.72,13614,2025-07-19,Social,Delivered,Shampoo 20072,Beauty,Shampoo,4564.22,2732.5,59.87,0.0
912908,506536,20246,1.0,1642.3,588.68,15,1642.3,246.34,1395.96,588.68,13614,2025-07-19,Social,Delivered,Running Shoes 20246,Sports,Running Shoes,1395.96,807.28,57.83,0.0
912909,506537,20186,1.0,5531.45,2551.92,10,5531.45,553.14,4978.31,2551.92,14088,2024-04-13,Organic,Delivered,Headphones 20186,Electronics,Headphones,4978.31,2426.39,48.74,-0.01
912910,506538,20114,1.0,6490.61,4074.73,0,6490.61,0.0,6490.61,4074.73,11125,2024-07-27,Paid Search,Delivered,Football 20114,Sports,Football,6490.61,2415.88,37.22,0.0
912911,506539,20106,1.0,5100.65,2361.04,15,5100.65,765.1,4335.55,2361.04,14384,2024-03-26,Paid Search,Delivered,Sneakers 20106,Fashion,Sneakers,4335.55,1974.51,45.54,0.0
912912,506539,20216,1.0,28204.64,12271.06,10,28204.64,2820.46,25384.18,12271.06,14384,2024-03-26,Paid Search,Delivered,Keyboard 20216,Electronics,Keyboard,25384.18,13113.12,51.66,0.0
912913,506540,20004,1.0,10687.99,6945.78,15,10687.99,1603.2,9084.79,6945.78,12517,2025-10-09,Social,Delivered,Yoga Mat 20004,Sports,Yoga Mat,9084.79,2139.01,23.54,0.0
912914,506540,20144,2.0,26532.18,14440.67,20,53064.36,10612.87,42451.49,28881.34,12517,2025-10-09,Social,Delivered,Mouse 20144,Electronics,Mouse,42451.49,13570.15,31.97,0.0
912915,506540,20139,2.0,4147.19,1778.79,10,8294.38,829.44,7464.94,3557.58,12517,2025-10-09,Social,Delivered,Badminton Racket 20139,Sports,Badminton Racket,7464.94,3907.36,52.34,0.0
912916,506540,20126,1.0,1889.47,1096.46,10,1889.47,188.95,1700.52,1096.46,12517,2025-10-09,Social,Delivered,Yoga Mat 20126,Sports,Yoga Mat,1700.52,604.06,35.52,0.0
912917,506541,20011,1.0,5804.22,2185.11,15,5804.22,870.63,4933.59,2185.11,10612,2024-01-18,Paid Search,Delivered,Football 20011,Sports,Football,4933.59,2748.48,55.71,0.0
912918,506542,20179,1.0,65946.55,30216.01,15,65946.55,9891.98,56054.57,30216.01,10760,2025-10-13,Affiliate,Delivered,Mouse 20179,Electronics,Mouse,56054.57,25838.56,46.1,0.0
912919,506542,20008,1.0,7931.3,3163.37,20,7931.3,1586.26,6345.04,3163.37,10760,2025-10-13,Affiliate,Delivered,Storage Box 20008,Home,Storage Box,6345.04,3181.67,50.14,0.0
912920,506542,20239,1.0,29037.02,11401.1,15,29037.02,4355.55,24681.47,11401.1,10760,2025-10-13,Affiliate,Delivered,Mouse 20239,Electronics,Mouse,24681.47,13280.37,53.81,0.0
912921,506542,20043,1.0,506.86,295.74,10,506.86,50.69,456.17,295.74,10760,2025-10-13,Affiliate,Delivered,Sneakers 20043,Fashion,Sneakers,456.17,160.43,35.17,0.0
912922,506543,20190,1.0,7142.06,3397.58,10,7142.06,714.21,6427.85,3397.58,13752,2025-08-31,Email,Delivered,Football 20190,Sports,Football,6427.85,3030.27,47.14,0.0
912923,506543,20172,1.0,534.01,205.89,10,534.01,53.4,480.61,205.89,13752,2025-08-31,Email,Delivered,Dumbbells 20172,Sports,Dumbbells,480.61,274.72,57.16,0.0
912924,506544,20237,1.0,1862.11,743.36,10,1862.11,186.21,1675.9,743.36,14047,2025-11-24,Paid Search,Delivered,Face Wash 20237,Beauty,Face Wash,1675.9,932.54,55.64,0.0
912927,506546,20195,1.0,12350.75,6841.86,5,12350.75,617.54,11733.21,6841.86,13268,2024-11-30,Email,Delivered,Yoga Mat 20195,Sports,Yoga Mat,11733.21,4891.35,41.69,0.0
912928,506547,20022,1.0,4318.99,2170.88,10,4318.99,431.9,3887.09,2170.88,14329,2025-08-16,Paid Search,Delivered,Badminton Racket 20022,Sports,Badminton Racket,3887.09,1716.21,44.15,0.0
912929,506547,20156,1.0,1052.52,389.44,15,1052.52,157.88,894.64,389.44,14329,2025-08-16,Paid Search,Delivered,Keyboard 20156,Electronics,Keyboard,894.64,505.2,56.47,0.0
912930,506548,20032,1.0,421.54,251.42,15,421.54,63.23,358.31,251.42,14896,2025-12-22,Organic,Delivered,Dress 20032,Fashion,Dress,358.31,106.89,29.83,0.0
912931,506549,20014,3.0,557.2,204.62,10,1671.6,167.16,1504.44,613.86,14160,2025-10-14,Email,Delivered,Moisturizer 20014,Beauty,Moisturizer,1504.44,890.58,59.2,0.0
912932,506550,20050,1.0,3146.79,1481.52,5,3146.79,157.34,2989.45,1481.52,10683,2025-07-27,Paid Search,Delivered,Running Shoes 20050,Sports,Running Shoes,2989.45,1507.93,50.44,0.0
912933,506551,20153,3.0,11104.32,5300.22,0,33312.96,0.0,33312.96,15900.66,14012,2025-07-14,Organic,Delivered,Running Shoes 20153,Sports,Running Shoes,33312.96,17412.3,52.27,0.0
912934,506551,20191,1.0,16000.09,6354.85,5,16000.09,800.0,15200.09,6354.85,14012,2025-07-14,Organic,Delivered,Headphones 20191,Electronics,Headphones,15200.09,8845.24,58.19,0.0
912935,506551,20024,2.0,5806.29,3085.88,5,11612.58,580.63,11031.95,6171.76,14012,2025-07-14,Organic,Delivered,Backpack 20024,Fashion,Backpack,11031.95,4860.19,44.06,0.0
912936,506551,20073,1.0,672.95,403.06,10,672.95,67.3,605.65,403.06,14012,2025-07-14,Organic,Delivered,Sneakers 20073,Fashion,Sneakers,605.65,202.59,33.45,0.01
912937,506552,20027,1.0,265.01,170.54,15,265.01,39.75,225.26,170.54,12551,2025-04-22,Social,Delivered,Serum 20027,Beauty,Serum,225.26,54.72,24.29,0.0
912938,506553,20055,2.0,1146.02,721.9,20,2292.04,458.41,1833.63,1443.8,13993,2025-10-13,Social,Delivered,Shampoo 20055,Beauty,Shampoo,1833.63,389.83,21.26,0.0
912939,506553,20003,1.0,2966.78,1197.73,5,2966.78,148.34,2818.44,1197.73,13993,2025-10-13,Social,Delivered,Perfume 20003,Beauty,Perfume,2818.44,1620.71,57.5,0.0
912940,506554,20223,1.0,3208.58,1610.64,15,3208.58,481.29,2727.29,1610.64,13621,2024-11-11,Organic,Delivered,Smartphone 20223,Electronics,Smartphone,2727.29,1116.65,40.94,0.0
912941,506555,20187,1.0,3068.6,1390.76,5,3068.6,153.43,2915.17,1390.76,13390,2025-01-01,Affiliate,Delivered,Cushion 20187,Home,Cushion,2915.17,1524.41,52.29,0.0
912942,506555,20222,1.0,37415.28,22609.43,0,37415.28,0.0,37415.28,22609.43,13390,2025-01-01,Affiliate,Delivered,Headphones 20222,Electronics,Headphones,37415.28,14805.85,39.57,0.0
912943,506556,20191,1.0,16000.09,6354.85,15,16000.09,2400.01,13600.08,6354.85,14337,2025-09-07,Social,Delivered,Headphones 20191,Electronics,Headphones,13600.08,7245.23,53.27,0.0
912944,506557,20012,2.0,3166.39,1300.02,10,6332.78,633.28,5699.5,2600.04,10757,2024-07-10,Organic,Delivered,Face Wash 20012,Beauty,Face Wash,5699.5,3099.46,54.38,0.0
912945,506557,20213,1.0,24406.41,13831.92,20,24406.41,4881.28,19525.13,13831.92,10757,2024-07-10,Organic,Delivered,Keyboard 20213,Electronics,Keyboard,19525.13,5693.21,29.16,0.0
912946,506558,20162,1.0,10460.54,5750.64,10,10460.54,1046.05,9414.49,5750.64,14267,2025-07-12,Direct,Delivered,Mouse 20162,Electronics,Mouse,9414.49,3663.85,38.92,0.0
912947,506559,20108,1.0,661.43,266.18,20,661.43,132.29,529.14,266.18,11738,2024-03-21,Social,Delivered,Bedsheet 20108,Home,Bedsheet,529.14,262.96,49.7,0.0
912948,506559,20096,2.0,1259.28,785.79,25,2518.56,629.64,1888.92,1571.58,11738,2024-03-21,Social,Delivered,Perfume 20096,Beauty,Perfume,1888.92,317.34,16.8,0.0
912949,506559,20105,1.0,7683.3,4304.87,10,7683.3,768.33,6914.97,4304.87,11738,2024-03-21,Social,Delivered,Badminton Racket 20105,Sports,Badminton Racket,6914.97,2610.1,37.75,0.0
912950,506559,20070,2.0,965.14,558.33,5,1930.28,96.51,1833.77,1116.66,11738,2024-03-21,Social,Delivered,Monitor 20070,Electronics,Monitor,1833.77,717.11,39.11,0.0
912951,506560,20192,1.0,1251.49,516.17,0,1251.49,0.0,1251.49,516.17,11010,2025-03-04,Direct,Delivered,Sneakers 20192,Fashion,Sneakers,1251.49,735.32,58.76,0.0
912952,506560,20104,1.0,810.35,376.04,20,810.35,162.07,648.28,376.04,11010,2025-03-04,Direct,Delivered,Laptop 20104,Electronics,Laptop,648.28,272.24,41.99,0.0
912953,506561,20175,1.0,512.76,312.64,25,512.76,128.19,384.57,312.64,13601,2024-01-26,Paid Search,Delivered,Football 20175,Sports,Football,384.57,71.93,18.7,0.0
912954,506561,20148,3.0,584.73,229.51,25,1754.19,438.55,1315.64,688.53,13601,2024-01-26,Paid Search,Delivered,Face Wash 20148,Beauty,Face Wash,1315.64,627.11,47.67,0.0
912955,506561,20204,2.0,1164.22,744.86,5,2328.44,116.42,2212.02,1489.72,13601,2024-01-26,Paid Search,Delivered,Jacket 20204,Fashion,Jacket,2212.02,722.3,32.65,0.0
912956,506561,20218,1.0,2852.11,1676.96,10,2852.11,285.21,2566.9,1676.96,13601,2024-01-26,Paid Search,Delivered,Face Wash 20218,Beauty,Face Wash,2566.9,889.94,34.67,0.0
912957,506562,20209,1.0,7771.74,4696.59,0,7771.74,0.0,7771.74,4696.59,14912,2025-12-29,Paid Search,Delivered,Badminton Racket 20209,Sports,Badminton Racket,7771.74,3075.15,39.57,0.0
912958,506563,20140,2.0,3463.21,2168.28,10,6926.42,692.64,6233.78,4336.56,10440,2025-09-07,Email,Delivered,Perfume 20140,Beauty,Perfume,6233.78,1897.22,30.43,0.0
912959,506564,20042,1.0,11594.41,5651.46,5,11594.41,579.72,11014.69,5651.46,14907,2024-07-01,Direct,Delivered,Storage Box 20042,Home,Storage Box,11014.69,5363.23,48.69,0.0
912960,506564,20210,1.0,39951.74,24370.91,0,39951.74,0.0,39951.74,24370.91,14907,2024-07-01,Direct,Delivered,Smartphone 20210,Electronics,Smartphone,39951.74,15580.83,39.0,0.0
912961,506565,20036,4.0,8410.09,4511.4,0,33640.36,0.0,33640.36,18045.6,11713,2024-04-19,Affiliate,Delivered,Mouse 20036,Electronics,Mouse,33640.36,15594.76,46.36,0.0
912962,506565,20039,1.0,570.9,319.77,0,570.9,0.0,570.9,319.77,11713,2024-04-19,Affiliate,Delivered,Running Shoes 20039,Sports,Running Shoes,570.9,251.13,43.99,0.0
912963,506566,20110,3.0,27669.14,13251.38,10,83007.42,8300.74,74706.68,39754.14,14846,2025-04-14,Email,Delivered,Mouse 20110,Electronics,Mouse,74706.68,34952.54,46.79,0.0
912964,506566,20073,1.0,672.95,403.06,5,672.95,33.65,639.3,403.06,14846,2025-04-14,Email,Delivered,Sneakers 20073,Fashion,Sneakers,639.3,236.24,36.95,0.0
912965,506566,20146,1.0,3765.71,2293.07,10,3765.71,376.57,3389.14,2293.07,14846,2025-04-14,Email,Delivered,Lamp 20146,Home,Lamp,3389.14,1096.07,32.34,0.0
912966,506567,20209,1.0,7771.74,4696.59,10,7771.74,777.17,6994.57,4696.59,10247,2025-10-21,Affiliate,Delivered,Badminton Racket 20209,Sports,Badminton Racket,6994.57,2297.98,32.85,0.0
912967,506568,20030,1.0,2172.88,1071.51,10,2172.88,217.29,1955.59,1071.51,13069,2024-08-22,Organic,Delivered,Perfume 20030,Beauty,Perfume,1955.59,884.08,45.21,0.0
912968,506568,20090,1.0,328.51,167.06,10,328.51,32.85,295.66,167.06,13069,2024-08-22,Organic,Delivered,Serum 20090,Beauty,Serum,295.66,128.6,43.5,0.0
912969,506569,20075,2.0,3455.22,1702.44,0,6910.44,0.0,6910.44,3404.88,12673,2025-12-03,Email,Delivered,Moisturizer 20075,Beauty,Moisturizer,6910.44,3505.56,50.73,0.0
912970,506569,20049,2.0,3955.65,2260.19,5,7911.3,395.56,7515.74,4520.38,12673,2025-12-03,Email,Delivered,Face Wash 20049,Beauty,Face Wash,7515.74,2995.36,39.85,0.0
912971,506570,20185,1.0,2259.46,1390.82,10,2259.46,225.95,2033.51,1390.82,14160,2024-11-30,Social,Delivered,Keyboard 20185,Electronics,Keyboard,2033.51,642.69,31.6,0.0
912972,506570,20213,1.0,24406.41,13831.92,10,24406.41,2440.64,21965.77,13831.92,14160,2024-11-30,Social,Delivered,Keyboard 20213,Electronics,Keyboard,21965.77,8133.85,37.03,0.0
912973,506570,20175,1.0,512.76,312.64,0,512.76,0.0,512.76,312.64,14160,2024-11-30,Social,Delivered,Football 20175,Sports,Football,512.76,200.12,39.03,0.0
912974,506570,20006,2.0,66361.9,40574.05,5,132723.8,6636.19,126087.61,81148.1,14160,2024-11-30,Social,Delivered,Monitor 20006,Electronics,Monitor,126087.61,44939.51,35.64,0.0
912975,506571,20157,1.0,8888.17,4176.33,0,8888.17,0.0,8888.17,4176.33,12360,2024-11-18,Paid Search,Delivered,Cushion 20157,Home,Cushion,8888.17,4711.84,53.01,0.0
912976,506571,20171,1.0,549.39,355.49,25,549.39,137.35,412.04,355.49,12360,2024-11-18,Paid Search,Delivered,Shampoo 20171,Beauty,Shampoo,412.04,56.55,13.72,0.0
912977,506571,20052,1.0,762.46,360.49,10,762.46,76.25,686.21,360.49,12360,2024-11-18,Paid Search,Delivered,Chair 20052,Home,Chair,686.21,325.72,47.47,0.0
912978,506572,20093,1.0,4388.2,2379.34,20,4388.2,877.64,3510.56,2379.34,10381,2024-09-04,Paid Search,Delivered,Bedsheet 20093,Home,Bedsheet,3510.56,1131.22,32.22,0.0
912979,506573,20004,1.0,10687.99,6945.78,0,10687.99,0.0,10687.99,6945.78,10920,2024-07-16,Paid Search,Delivered,Yoga Mat 20004,Sports,Yoga Mat,10687.99,3742.21,35.01,0.0
912980,506574,20069,1.0,12203.61,5611.88,10,12203.61,1220.36,10983.25,5611.88,11278,2024-09-01,Organic,Delivered,Running Shoes 20069,Sports,Running Shoes,10983.25,5371.37,48.91,0.0
912981,506574,20156,2.0,1052.52,389.44,10,2105.04,210.5,1894.54,778.88,11278,2024-09-01,Organic,Delivered,Keyboard 20156,Electronics,Keyboard,1894.54,1115.66,58.89,0.0
912982,506575,20242,1.0,856.35,484.3,10,856.35,85.64,770.71,484.3,14357,2024-05-06,Paid Search,Delivered,Keyboard 20242,Electronics,Keyboard,770.71,286.41,37.16,0.01
912983,506575,20100,1.0,12907.55,4910.75,5,12907.55,645.38,12262.17,4910.75,14357,2024-05-06,Paid Search,Delivered,Mouse 20100,Electronics,Mouse,12262.17,7351.42,59.95,0.0
912984,506576,20143,1.0,10016.19,6270.24,10,10016.19,1001.62,9014.57,6270.24,10460,2024-10-02,Organic,Delivered,Monitor 20143,Electronics,Monitor,9014.57,2744.33,30.44,0.0
912985,506576,20001,2.0,2034.59,1256.83,25,4069.18,1017.3,3051.88,2513.66,10460,2024-10-02,Organic,Delivered,Football 20001,Sports,Football,3051.88,538.22,17.64,0.0
912986,506576,20223,1.0,3208.58,1610.64,20,3208.58,641.72,2566.86,1610.64,10460,2024-10-02,Organic,Delivered,Smartphone 20223,Electronics,Smartphone,2566.86,956.22,37.25,0.0
912987,506577,20126,1.0,1889.47,1096.46,15,1889.47,283.42,1606.05,1096.46,14196,2024-07-30,Email,Delivered,Yoga Mat 20126,Sports,Yoga Mat,1606.05,509.59,31.73,0.0
912988,506578,20123,2.0,846.18,317.31,10,1692.36,169.24,1523.12,634.62,12528,2024-02-11,Social,Delivered,Face Wash 20123,Beauty,Face Wash,1523.12,888.5,58.33,0.0
912989,506578,20031,2.0,4512.81,1851.07,5,9025.62,451.28,8574.34,3702.14,12528,2024-02-11,Social,Delivered,Face Wash 20031,Beauty,Face Wash,8574.34,4872.2,56.82,0.0
912995,506580,20186,1.0,5531.45,2551.92,10,5531.45,553.14,4978.31,2551.92,14824,2024-01-30,Email,Delivered,Headphones 20186,Electronics,Headphones,4978.31,2426.39,48.74,-0.01
912996,506581,20091,1.0,2708.48,1134.09,0,2708.48,0.0,2708.48,1134.09,13836,2024-05-12,Organic,Delivered,Dress 20091,Fashion,Dress,2708.48,1574.39,58.13,0.0
912997,506582,20202,1.0,11129.06,5688.47,15,11129.06,1669.36,9459.7,5688.47,13246,2025-06-13,Social,Delivered,Cookware 20202,Home,Cookware,9459.7,3771.23,39.87,0.0
912998,506583,20088,1.0,1969.68,1132.48,0,1969.68,0.0,1969.68,1132.48,14122,2024-01-19,Direct,Delivered,T-Shirt 20088,Fashion,T-Shirt,1969.68,837.2,42.5,0.0
912999,506584,20057,2.0,1299.09,681.94,0,2598.18,0.0,2598.18,1363.88,12307,2024-08-15,Affiliate,Delivered,Sneakers 20057,Fashion,Sneakers,2598.18,1234.3,47.51,0.0
913000,506585,20130,1.0,513.1,315.11,10,513.1,51.31,461.79,315.11,14656,2025-05-15,Social,Delivered,Perfume 20130,Beauty,Perfume,461.79,146.68,31.76,0.0
913001,506585,20144,1.0,26532.18,14440.67,20,26532.18,5306.44,21225.74,14440.67,14656,2025-05-15,Social,Delivered,Mouse 20144,Electronics,Mouse,21225.74,6785.07,31.97,0.0
913002,506586,20005,2.0,1971.82,775.58,5,3943.64,197.18,3746.46,1551.16,13965,2024-01-16,Social,Delivered,Smartphone 20005,Electronics,Smartphone,3746.46,2195.3,58.6,0.0
