order_id,payment_id,payment_method,payment_amount,payment_status
510316,710316,Net Banking,4794.7,Paid
510317,710317,Debit Card,13620.17,Paid
510318,710318,UPI,11081.74,Paid
510319,710319,COD,2672.42,Paid
510320,710320,Credit Card,2003.14,Paid
510321,710321,UPI,25403.66,Paid
510322,710322,Debit Card,5519.88,Paid
510323,710323,Credit Card,25915.8,Paid
510324,710324,Credit Card,5290.58,Pending
510325,710325,UPI,4168.79,Pending
510326,710326,UPI,7006.62,Paid
510327,710327,Net Banking,21557.59,Paid
510328,710328,COD,46164.67,Paid
510329,710329,COD,11423.91,Paid
510330,710330,UPI,596.63,Paid
510331,710331,UPI,439.51,Paid
510332,710332,Debit Card,2441.65,Paid
510333,710333,Net Banking,11790.06,Failed
510334,710334,Credit Card,16500.83,Paid
510335,710335,Credit Card,1341.95,Paid
510336,710336,Credit Card,39050.26,Paid
510337,710337,UPI,660.98,Paid
510338,710338,Debit Card,1686.17,Paid
510339,710339,Wallet,974.12,Paid
510340,710340,Credit Card,470.72,Paid
510341,710341,UPI,1643.54,Paid
510342,710342,Debit Card,24406.41,Paid
510343,710343,COD,8815.26,Paid
510344,710344,Debit Card,8410.09,Paid
510345,710345,COD,13538.43,Paid
510346,710346,Credit Card,5892.88,Paid
510347,710347,Net Banking,5848.95,Paid
510348,710348,UPI,21899.12,Paid
510349,710349,UPI,22369.76,Paid
510350,710350,COD,6488.76,Paid
510351,710351,Debit Card,65260.32,Paid
510352,710352,Wallet,33473.34,Paid
510353,710353,COD,8567.01,Paid
510354,710354,COD,6694.49,Pending
510355,710355,Debit Card,472.44,Paid
510356,710356,UPI,60774.31,Paid
510357,710357,COD,1136.83,Paid
510358,710358,UPI,284.3,Paid
510359,710359,UPI,12050.08,Paid
510360,710360,Net Banking,12800.77,Paid
510361,710361,COD,25964.48,Paid
510362,710362,Credit Card,6830.55,Paid
510363,710363,UPI,55756.02,Paid
510364,710364,UPI,67464.65,Paid
510365,710365,Debit Card,2811.34,Paid
510366,710366,Credit Card,2436.07,Paid
510367,710367,Credit Card,13907.15,Paid
510368,710368,Wallet,2532.65,Paid
510369,710369,COD,1872.46,Paid
510370,710370,Debit Card,4435.9,Paid
510371,710371,UPI,6677.87,Paid
510372,710372,Credit Card,995.05,Paid
510373,710373,UPI,6751.58,Paid
510374,710374,Credit Card,39698.66,Paid
510375,710375,UPI,1960.44,Paid
510376,710376,Debit Card,44768.39,Paid
510377,710377,UPI,751.46,Paid
510378,710378,Net Banking,6756.48,Paid
510379,710379,COD,22749.84,Pending
510380,710380,Net Banking,743.25,Paid
510381,710381,Credit Card,1277.98,Paid
510382,710382,UPI,10838.02,Paid
510383,710383,Credit Card,199725.0,Paid
510384,710384,Credit Card,3104.59,Paid
510385,710385,UPI,43921.79,Paid
510386,710386,Debit Card,8505.2,Paid
510387,710387,Credit Card,12000.07,Paid
510388,710388,UPI,53377.34,Paid
510389,710389,Credit Card,2841.8,Paid
510390,710390,UPI,1102.66,Pending
510391,710391,Credit Card,1050.25,Paid
510392,710392,Credit Card,1685.21,Paid
510393,710393,COD,14514.41,Paid
510394,710394,COD,64399.96,Failed
510395,710395,Debit Card,28761.99,Paid
510396,710396,UPI,83841.57,Paid
510397,710397,UPI,20451.68,Paid
510398,710398,Credit Card,4507.14,Paid
510399,710399,Debit Card,1714.29,Paid
510400,710400,Wallet,1594.31,Paid
510401,710401,UPI,9275.53,Paid
510402,710402,UPI,1156.86,Failed
510403,710403,UPI,7734.49,Paid
510404,710404,Credit Card,36553.21,Failed
510405,710405,UPI,3048.15,Paid
510406,710406,Net Banking,13238.13,Paid
510407,710407,UPI,20921.08,Paid
510408,710408,COD,2701.38,Paid
510409,710409,Credit Card,15654.35,Paid
510410,710410,UPI,17753.17,Paid
510411,710411,UPI,1578.78,Paid
510412,710412,UPI,555.49,Paid
510413,710413,Wallet,33431.52,Paid
510414,710414,UPI,14282.19,Paid
510415,710415,UPI,5472.21,Paid
510416,710416,UPI,6914.97,Paid
510417,710417,COD,622.64,Paid
510418,710418,UPI,157550.36,Paid
510419,710419,Net Banking,20488.43,Paid
510420,710420,Wallet,11205.78,Failed
510421,710421,UPI,719.25,Paid
510422,710422,Credit Card,3434.66,Paid
510423,710423,COD,1011.91,Paid
510424,710424,UPI,30947.46,Paid
510425,710425,COD,28988.23,Paid
510426,710426,UPI,2131.13,Paid
510427,710427,UPI,13252.99,Paid
510428,710428,Credit Card,5219.55,Paid
510429,710429,UPI,591.79,Paid
510430,710430,UPI,6512.83,Paid
510431,710431,UPI,2464.81,Paid
510432,710432,UPI,4037.19,Paid
510433,710433,COD,16949.79,Paid
510434,710434,Credit Card,65205.79,Paid
510435,710435,UPI,5223.8,Failed
510436,710436,Credit Card,3851.2,Paid
510437,710437,Net Banking,28920.66,Paid
510438,710438,Debit Card,5887.46,Paid
510439,710439,COD,2922.88,Paid
510440,710440,UPI,529.34,Paid
510441,710441,Credit Card,989.1,Paid
510442,710442,Debit Card,32854.85,Paid
510443,710443,Credit Card,62830.3,Paid
510444,710444,Net Banking,84809.02,Paid
510445,710445,Credit Card,655.41,Paid
510446,710446,UPI,22818.12,Failed
510447,710447,Credit Card,942.88,Pending
510448,710448,UPI,35192.69,Paid
510449,710449,UPI,5667.15,Paid
510450,710450,Debit Card,8306.3,Paid
510451,710451,Debit Card,22563.71,Paid
510452,710452,Debit Card,14880.87,Paid
510453,710453,COD,13034.9,Paid
510454,710454,UPI,7333.43,Paid
510455,710455,Credit Card,1154.92,Paid
510456,710456,UPI,110545.81,Failed
510457,710457,Credit Card,12889.62,Paid
510458,710458,COD,24902.23,Pending
510459,710459,UPI,38837.67,Paid
510460,710460,Net Banking,1560.18,Paid
510461,710461,UPI,13879.61,Paid
510462,710462,Credit Card,1351.86,Paid
510463,710463,UPI,6233.78,Paid
510464,710464,UPI,41640.15,Paid
510465,710465,UPI,37284.71,Pending
510466,710466,Credit Card,13176.14,Paid
510467,710467,Credit Card,30015.5,Paid
510468,710468,Debit Card,3083.65,Paid
510469,710469,UPI,4357.76,Paid
510470,710470,Net Banking,3661.63,Paid
510471,710471,Debit Card,2246.55,Paid
510472,710472,UPI,36777.42,Paid
510473,710473,Debit Card,1058.34,Paid
510474,710474,Credit Card,1515.77,Paid
510475,710475,Debit Card,7538.86,Paid
510476,710476,Credit Card,4629.26,Paid
510477,710477,Debit Card,7512.14,Paid
510478,710478,Credit Card,1003.97,Paid
510479,710479,Credit Card,2538.42,Paid
510480,710480,Credit Card,14134.53,Paid
510481,710481,UPI,53912.2,Paid
510482,710482,Net Banking,30732.64,Paid
510483,710483,Net Banking,5046.54,Paid
510484,710484,UPI,13610.31,Paid
510485,710485,UPI,38740.9,Paid
510486,710486,UPI,2033.51,Paid
510487,710487,UPI,29278.22,Paid
510488,710488,Credit Card,10879.89,Paid
510489,710489,Wallet,11701.73,Paid
510490,710490,UPI,10016.15,Paid
510491,710491,Wallet,5422.98,Paid
510492,710492,Credit Card,7705.83,Paid
510493,710493,Credit Card,14360.29,Paid
510494,710494,Debit Card,60806.22,Paid
510495,710495,Debit Card,39655.55,Paid
510496,710496,UPI,7811.35,Paid
510497,710497,UPI,406.71,Paid
510498,710498,UPI,265.01,Paid
510499,710499,Net Banking,8000.34,Paid
510500,710500,Credit Card,7333.43,Paid
510501,710501,Net Banking,507.31,Paid
510502,710502,Wallet,57927.03,Paid
510503,710503,Credit Card,6994.57,Paid
510504,710504,UPI,53725.96,Paid
510505,710505,Debit Card,286.47,Paid
510506,710506,UPI,10569.45,Paid
510507,710507,UPI,2766.82,Pending
510508,710508,UPI,4579.26,Paid
510509,710509,Wallet,9823.79,Paid
510510,710510,COD,72742.27,Paid
510511,710511,UPI,217.52,Paid
510512,710512,Credit Card,2900.99,Paid
510513,710513,UPI,90188.92,Paid
510514,710514,Credit Card,10212.18,Paid
510515,710515,UPI,5892.48,Paid
510516,710516,UPI,20638.95,Paid
510517,710517,UPI,38865.13,Paid
510518,710518,Wallet,12062.79,Paid
510519,710519,UPI,913.14,Paid
510520,710520,Debit Card,8692.69,Pending
510521,710521,UPI,1005.42,Pending
510522,710522,Credit Card,13186.62,Paid
510523,710523,UPI,10589.44,Paid
510524,710524,Credit Card,1994.57,Paid
510525,710525,Credit Card,1700.66,Paid
510526,710526,COD,8092.32,Paid
510527,710527,UPI,13181.4,Pending
510528,710528,COD,13400.56,Paid
510529,710529,COD,4671.19,Paid
510530,710530,UPI,2128.67,Paid
510531,710531,Credit Card,754.38,Paid
510532,710532,Debit Card,48890.68,Paid
510533,710533,Credit Card,42338.38,Paid
510534,710534,Credit Card,1821.08,Paid
510535,710535,COD,17030.81,Paid
510536,710536,COD,5948.94,Paid
510537,710537,UPI,2192.16,Paid
510538,710538,COD,21225.74,Paid
510539,710539,Credit Card,27718.64,Paid
510540,710540,UPI,88986.12,Paid
510541,710541,Credit Card,8741.43,Paid
510542,710542,Debit Card,1404.34,Paid
510543,710543,UPI,3723.56,Paid
510544,710544,Debit Card,21875.72,Paid
510545,710545,UPI,30985.01,Paid
510546,710546,UPI,5995.4,Paid
510547,710547,UPI,29066.44,Paid
510548,710548,COD,32523.94,Paid
510549,710549,COD,23577.38,Paid
510550,710550,Credit Card,15139.26,Paid
510551,710551,UPI,31858.31,Paid
510552,710552,UPI,1026.87,Paid
510553,710553,COD,1333.54,Paid
510554,710554,UPI,86281.31,Paid
510555,710555,Credit Card,1056.79,Paid
510556,710556,Credit Card,1364.73,Pending
510557,710557,UPI,12161.16,Paid
510558,710558,Debit Card,26247.72,Paid
510559,710559,COD,62649.22,Paid
510560,710560,Credit Card,45488.45,Paid
510561,710561,Net Banking,13074.07,Paid
510562,710562,Credit Card,2747.96,Paid
510563,710563,UPI,994.09,Paid
510564,710564,Credit Card,1315.3,Paid
510565,710565,COD,45252.64,Paid
510566,710566,UPI,7376.6,Paid
510567,710567,Credit Card,670.39,Paid
510568,710568,UPI,1415.55,Paid
510569,710569,Debit Card,4217.88,Paid
510570,710570,COD,4564.22,Failed
510571,710571,UPI,97603.98,Paid
510572,710572,Debit Card,21317.41,Paid
510573,710573,Debit Card,3396.92,Paid
510574,710574,Net Banking,29653.91,Paid
510575,710575,Credit Card,27508.86,Paid
510576,710576,Credit Card,20795.64,Paid
510577,710577,Debit Card,8181.63,Paid
510578,710578,UPI,26532.18,Paid
510579,710579,Debit Card,3920.61,Paid
510580,710580,UPI,3373.85,Paid
510581,710581,Net Banking,22000.29,Paid
510582,710582,UPI,2922.35,Paid
510583,710583,UPI,36180.59,Paid
510584,710584,COD,9373.92,Paid
510585,710585,Debit Card,53966.05,Paid
510586,710586,Wallet,6633.19,Paid
510587,710587,UPI,21429.29,Paid
510588,710588,UPI,2370.74,Paid
510589,710589,UPI,6669.79,Paid
510590,710590,Credit Card,986.13,Paid
510591,710591,Debit Card,944.39,Paid
510592,710592,UPI,4895.43,Paid
510593,710593,UPI,4619.21,Paid
510594,710594,UPI,18689.91,Paid
510595,710595,UPI,6670.15,Paid
510596,710596,UPI,492.1,Failed
510597,710597,UPI,10499.4,Paid
510598,710598,COD,7768.51,Paid
510599,710599,Debit Card,12122.57,Failed
510600,710600,UPI,28880.78,Paid
510601,710601,Credit Card,3481.19,Paid
510602,710602,COD,1538.28,Paid
510603,710603,Debit Card,28611.29,Paid
510604,710604,Credit Card,11703.66,Paid
510605,710605,Credit Card,16020.09,Paid
510606,710606,Debit Card,2342.8,Paid
510607,710607,UPI,11711.29,Paid
510608,710608,COD,32072.59,Paid
510609,710609,COD,131893.1,Paid
510610,710610,Debit Card,14850.01,Paid
510611,710611,Wallet,2855.73,Paid
510612,710612,COD,65636.57,Paid
510613,710613,COD,4604.42,Paid
510614,710614,Net Banking,36424.12,Paid
510615,710615,Credit Card,27795.71,Paid
510616,710616,Debit Card,3617.74,Pending
510617,710617,Net Banking,1705.19,Paid
510618,710618,UPI,9126.74,Paid
510619,710619,Debit Card,22660.29,Paid
510620,710620,COD,994.54,Paid
510621,710621,Debit Card,51823.07,Paid
510622,710622,Net Banking,6090.89,Paid
510623,710623,UPI,3369.99,Failed
510624,710624,UPI,608.21,Paid
510625,710625,COD,54255.12,Paid
510626,710626,Credit Card,1490.82,Paid
510627,710627,UPI,4168.08,Paid
510628,710628,UPI,11933.52,Paid
510629,710629,Credit Card,1903.9,Paid
510630,710630,Credit Card,14400.08,Paid
510631,710631,Debit Card,809.37,Paid
510632,710632,UPI,13561.9,Paid
510633,710633,Debit Card,1349.79,Paid
510634,710634,Credit Card,5419.01,Paid
510635,710635,COD,56198.94,Paid
510636,710636,UPI,9643.13,Paid
510637,710637,Credit Card,8682.59,Paid
510638,710638,UPI,2701.38,Paid
510639,710639,COD,12405.46,Paid
510640,710640,UPI,12410.96,Paid
510641,710641,UPI,1190.88,Paid
510642,710642,Credit Card,12505.46,Paid
510643,710643,Credit Card,12990.97,Paid
510644,710644,UPI,9148.43,Paid
510645,710645,UPI,5102.86,Paid
510646,710646,Debit Card,4929.39,Pending
510647,710647,Net Banking,11776.96,Paid
510648,710648,Credit Card,551.19,Paid
510649,710649,COD,40172.37,Paid
510650,710650,COD,27352.91,Paid
510651,710651,COD,29047.89,Paid
510652,710652,Net Banking,31649.24,Paid
510653,710653,COD,8004.74,Paid
510654,710654,COD,856.35,Paid
510655,710655,COD,15372.96,Paid
510656,710656,Credit Card,6582.47,Paid
510657,710657,UPI,5898.76,Paid
510658,710658,Wallet,5823.02,Paid
510659,710659,Credit Card,7760.66,Paid
510660,710660,UPI,11835.26,Paid
510661,710661,Debit Card,7784.66,Paid
510662,710662,Credit Card,487.44,Paid
510663,710663,Credit Card,1873.23,Paid
510664,710664,UPI,4167.78,Paid
510665,710665,Net Banking,1515.77,Paid
510666,710666,Debit Card,58571.78,Paid
510667,710667,UPI,2027.77,Paid
510668,710668,Credit Card,8074.39,Paid
510669,710669,Debit Card,10898.77,Paid
510670,710670,UPI,4560.88,Paid
510671,710671,COD,54238.58,Paid
510672,710672,Credit Card,31613.71,Paid
510673,710673,UPI,5882.41,Paid
510674,710674,UPI,5887.74,Paid
510675,710675,Wallet,9683.92,Paid
510676,710676,Debit Card,14367.0,Paid
510677,710677,Net Banking,1711.58,Paid
510678,710678,Net Banking,8768.73,Paid
510679,710679,UPI,76575.24,Paid
510680,710680,Debit Card,13696.74,Paid
510681,710681,UPI,57828.7,Paid
510682,710682,Wallet,17086.7,Paid
510683,710683,Debit Card,75377.34,Paid
510684,710684,UPI,107864.63,Paid
510685,710685,COD,29508.96,Paid
510686,710686,Credit Card,15840.24,Paid
510687,710687,UPI,11881.91,Failed
510688,710688,Credit Card,45437.55,Paid
510689,710689,UPI,6966.76,Paid
510690,710690,Debit Card,26343.12,Paid
510691,710691,UPI,7425.01,Paid
510692,710692,UPI,13702.2,Paid
510693,710693,Credit Card,8443.78,Paid
510694,710694,COD,28805.85,Paid
510695,710695,UPI,2424.29,Paid
510696,710696,Wallet,3424.57,Paid
510697,710697,UPI,246.38,Paid
510698,710698,UPI,6366.36,Paid
510699,710699,COD,25675.46,Paid
510700,710700,Wallet,11639.4,Paid
510701,710701,UPI,11612.58,Paid
510702,710702,Debit Card,857.15,Pending
510703,710703,Credit Card,3559.01,Paid
510704,710704,COD,66221.3,Paid
510705,710705,UPI,8345.82,Paid
510706,710706,Net Banking,727.9,Paid
510707,710707,Credit Card,3033.28,Paid
510708,710708,COD,3161.42,Paid
510709,710709,UPI,11605.97,Paid
510710,710710,UPI,97088.1,Paid
510711,710711,COD,2464.15,Paid
510712,710712,Debit Card,129209.65,Paid
510713,710713,COD,26794.41,Paid
510714,710714,UPI,8443.76,Paid
510715,710715,UPI,7561.58,Paid
510716,710716,Credit Card,32812.11,Paid
510717,710717,Debit Card,15461.49,Paid
510718,710718,Debit Card,3082.12,Paid
510719,710719,Debit Card,1766.91,Paid
510720,710720,Credit Card,10349.41,Paid
510721,710721,COD,7902.49,Paid
510722,710722,COD,1166.68,Paid
510723,710723,Credit Card,19805.04,Paid
510724,710724,Credit Card,1078.91,Paid
510725,710725,UPI,4122.85,Paid
510726,710726,Debit Card,25146.8,Paid
510727,710727,Debit Card,97088.1,Paid
510728,710728,Credit Card,13389.72,Paid
510729,710729,UPI,13989.13,Paid
510730,710730,Debit Card,17027.52,Paid
510731,710731,Credit Card,137518.36,Paid
510732,710732,UPI,45080.94,Paid
510733,710733,UPI,4604.05,Paid
510734,710734,Debit Card,11880.52,Paid
510735,710735,Credit Card,26953.72,Paid
510736,710736,UPI,27003.65,Paid
510737,710737,UPI,1003.97,Paid
510738,710738,Credit Card,631.24,Paid
510739,710739,UPI,25874.84,Paid
510740,710740,UPI,992.31,Paid
510741,710741,COD,15929.7,Paid
510742,710742,Credit Card,868.63,Paid
510743,710743,Debit Card,9425.73,Paid
510744,710744,Credit Card,648.46,Paid
510745,710745,UPI,2635.19,Paid
510746,710746,UPI,6993.14,Paid
510747,710747,Wallet,69348.96,Paid
510748,710748,UPI,4322.42,Paid
510749,710749,UPI,5376.85,Paid
510750,710750,Net Banking,26679.0,Paid
510751,710751,UPI,2070.11,Paid
510752,710752,Debit Card,31597.91,Paid
510753,710753,UPI,298.31,Paid
510754,710754,COD,1038.65,Paid
510755,710755,COD,2053.18,Paid
510756,710756,Credit Card,41506.86,Paid
510757,710757,Debit Card,31790.69,Paid
510758,710758,UPI,12294.98,Paid
510759,710759,Debit Card,63967.88,Paid
510760,710760,UPI,16145.57,Paid
510761,710761,COD,26317.6,Paid
510762,710762,Debit Card,3166.39,Paid
510763,710763,Debit Card,18940.9,Paid
510764,710764,Credit Card,5471.67,Paid
510765,710765,COD,10463.36,Failed
510766,710766,Credit Card,1465.34,Paid
510767,710767,Debit Card,41196.01,Paid
510768,710768,Debit Card,31445.13,Failed
510769,710769,Debit Card,1048.43,Paid
510770,710770,Credit Card,1220.54,Paid
510771,710771,UPI,3789.5,Paid
510772,710772,UPI,9054.02,Paid
510773,710773,UPI,79240.66,Failed
510774,710774,Credit Card,22580.51,Paid
510775,710775,UPI,3109.32,Failed
510776,710776,UPI,30316.71,Paid
510777,710777,UPI,12121.1,Paid
510778,710778,COD,24770.36,Paid
510779,710779,Net Banking,12044.2,Paid
510780,710780,Credit Card,4996.57,Paid
510781,710781,UPI,4911.74,Paid
510782,710782,Wallet,7907.48,Paid
510783,710783,Debit Card,3565.92,Paid
510784,710784,Credit Card,62484.8,Paid
510785,710785,UPI,2764.18,Paid
510786,710786,COD,24519.34,Paid
510787,710787,UPI,27135.45,Paid
510788,710788,COD,906.94,Paid
510789,710789,Debit Card,2415.51,Pending
510790,710790,UPI,1164.92,Paid
510791,710791,Credit Card,86486.91,Paid
510792,710792,UPI,9014.57,Paid
510793,710793,Net Banking,18736.36,Paid
510794,710794,UPI,454.91,Paid
510795,710795,UPI,11825.89,Paid
510796,710796,UPI,120355.69,Paid
510797,710797,UPI,3530.57,Paid
510798,710798,Credit Card,2943.73,Pending
510799,710799,COD,45803.47,Paid
510800,710800,Credit Card,17120.37,Paid
510801,710801,Debit Card,1738.3,Paid
510802,710802,UPI,6328.93,Paid
510803,710803,Credit Card,14309.59,Paid
510804,710804,Net Banking,4889.14,Paid
510805,710805,COD,4053.0,Paid
510806,710806,Debit Card,12690.49,Paid
510807,710807,UPI,936.25,Paid
510808,710808,Net Banking,12458.17,Paid
510809,710809,Wallet,4755.24,Paid
510810,710810,Debit Card,5475.7,Paid
510811,710811,Debit Card,6410.83,Paid
510812,710812,Credit Card,65965.36,Paid
510813,710813,UPI,8219.25,Paid
510814,710814,UPI,25079.89,Paid
510815,710815,Wallet,8586.74,Paid
510816,710816,Credit Card,14998.5,Paid
510817,710817,Credit Card,10473.26,Paid
510818,710818,Credit Card,24135.72,Paid
510819,710819,UPI,2671.07,Paid
510820,710820,Credit Card,3335.56,Paid
510821,710821,UPI,18551.06,Paid
510822,710822,Credit Card,20488.43,Paid
510823,710823,COD,5569.33,Paid
510824,710824,Wallet,4314.67,Paid
510825,710825,Net Banking,4279.59,Paid
510826,710826,COD,3379.93,Failed
510827,710827,Debit Card,37128.84,Paid
510828,710828,Credit Card,23794.12,Paid
510829,710829,COD,8065.82,Paid
510830,710830,COD,10185.86,Paid
510831,710831,Credit Card,1889.47,Paid
510832,710832,Net Banking,7591.25,Paid
510833,710833,Debit Card,2683.93,Paid
510834,710834,UPI,12659.09,Paid
510835,710835,COD,53334.96,Paid
510836,710836,UPI,2213.35,Paid
510837,710837,Wallet,9500.64,Paid
510838,710838,UPI,36987.22,Paid
510839,710839,UPI,4380.51,Paid
510840,710840,Credit Card,9464.91,Failed
510841,710841,Debit Card,2517.43,Paid
510842,710842,UPI,5956.08,Paid
510843,710843,Credit Card,7868.27,Paid
510844,710844,UPI,2542.47,Paid
510845,710845,Wallet,2566.9,Paid
510846,710846,Credit Card,2607.97,Paid
510847,710847,COD,3626.67,Paid
510848,710848,Credit Card,2115.94,Paid
510849,710849,Debit Card,12680.62,Paid
510850,710850,UPI,95079.93,Paid
510851,710851,Debit Card,4130.42,Paid
510852,710852,Net Banking,1870.91,Paid
510853,710853,UPI,12000.07,Paid
510854,710854,COD,5302.49,Paid
510855,710855,UPI,24039.44,Paid
510856,710856,UPI,544.29,Paid
510857,710857,Wallet,42847.49,Paid
510858,710858,COD,12215.6,Paid
510859,710859,Credit Card,54866.8,Paid
510860,710860,Net Banking,2033.51,Paid
510861,710861,Debit Card,15034.02,Paid
510862,710862,Credit Card,422.68,Paid
510863,710863,UPI,2184.05,Paid
510864,710864,COD,1364.19,Paid
510865,710865,Credit Card,113142.15,Paid
510866,710866,Credit Card,1557.72,Paid
510867,710867,Debit Card,11638.26,Paid
510868,710868,COD,36623.22,Paid
510869,710869,Credit Card,3777.84,Paid
510870,710870,UPI,13325.76,Paid
510871,710871,Credit Card,18526.16,Paid
510872,710872,UPI,844.98,Paid
510873,710873,UPI,19382.47,Paid
510874,710874,Debit Card,1846.95,Paid
510875,710875,Credit Card,1862.11,Paid
510876,710876,Wallet,87251.66,Paid
510877,710877,Debit Card,3051.88,Paid
510878,710878,UPI,25205.57,Paid
510879,710879,UPI,16643.1,Paid
510880,710880,UPI,11714.28,Paid
510881,710881,Credit Card,3704.5,Paid
510882,710882,Debit Card,1676.05,Paid
510883,710883,Net Banking,17266.21,Paid
510884,710884,UPI,5210.73,Paid
510885,710885,COD,33183.6,Paid
510886,710886,Credit Card,1364.98,Paid
510887,710887,Net Banking,5592.61,Paid
510888,710888,Credit Card,204497.78,Failed
