order_id,customer_id,order_date,sales_channel,order_status,shipping_city
510715,13266,2024-06-05,Email,Delivered,Mumbai
510716,14710,2024-07-26,Direct,Delivered,Ahmedabad
510717,12108,2025-05-16,Direct,Delivered,Bhopal
510718,12306,2025-05-04,Paid Search,Delivered,Delhi
510719,13131,2025-11-20,Direct,Delivered,Ahmedabad
510720,11559,2025-07-12,Direct,Delivered,Kolkata
510721,11319,2024-11-06,Paid Search,Delivered,Noida
510722,13025,2025-11-09,Email,Delivered,Delhi
510723,11039,2025-11-04,Organic,Delivered,Ghaziabad
510724,13323,2024-06-11,Paid Search,Delivered,Delhi
510725,11248,2024-05-05,Email,Delivered,Ahmedabad
510726,10465,2025-10-08,Organic,Delivered,Hyderabad
510727,10506,2025-10-12,Email,Delivered,Kolkata
510728,11297,2025-09-10,Social,Delivered,Gurugram
510729,10511,2024-12-02,Organic,Delivered,Bhopal
510730,11545,2025-09-22,Email,Delivered,Chennai
510731,12090,2025-07-16,Direct,Delivered,Kolkata
510732,11230,2025-06-25,Organic,Delivered,Patna
510733,12671,2025-03-16,Paid Search,Delivered,Kochi
510734,11915,2024-07-14,Organic,Delivered,Lucknow
510735,10401,2025-06-30,Organic,Delivered,Lucknow
510736,11674,2025-10-03,Social,Delivered,Jaipur
510737,10061,2025-10-08,Paid Search,Delivered,Patna
510738,13658,2025-03-14,Email,Delivered,Ahmedabad
510739,12215,2024-01-29,Paid Search,Delivered,Ahmedabad
510740,12995,2025-06-25,Affiliate,Delivered,Jaipur
510741,10713,2024-07-04,Organic,Delivered,Bhopal
510742,12146,2024-05-30,Direct,Delivered,Hyderabad
510743,14046,2024-02-27,Paid Search,Delivered,Delhi
510744,11001,2024-04-25,Organic,Delivered,Ahmedabad
510745,14921,2024-12-24,Organic,Delivered,Jaipur
510746,12104,2024-07-21,Social,Delivered,Delhi
510747,10683,2024-10-06,Direct,Delivered,Lucknow
510748,10903,2025-01-08,Social,Delivered,Ahmedabad
510749,12311,2025-01-20,Social,Delivered,Ghaziabad
510750,14761,2024-10-31,Affiliate,Delivered,Kolkata
510751,12360,2024-11-27,Organic,Delivered,Delhi
510752,10869,2025-10-10,Email,Delivered,Delhi
510753,11941,2024-07-25,Organic,Delivered,Noida
510754,14294,2024-01-10,Direct,Delivered,Noida
510755,14922,2025-08-07,Direct,Delivered,Chennai
510756,13078,2024-02-28,Organic,Delivered,Indore
510757,14330,2025-07-20,Organic,Delivered,Ahmedabad
510758,14055,2024-08-25,Email,Delivered,Hyderabad
510759,12122,2025-09-07,Email,Delivered,Ahmedabad
510760,14443,2024-05-02,Email,Delivered,Jaipur
510761,10377,2024-04-30,Social,Delivered,Mumbai
510762,14020,2024-10-24,Organic,Delivered,Patna
510763,12907,2024-11-02,Email,Delivered,Kolkata
510764,12947,2025-06-08,Organic,Delivered,Patna
510765,14676,2025-04-18,Social,Cancelled,Pune
510766,11335,2025-12-27,Paid Search,Delivered,Chennai
510767,10989,2025-05-10,Paid Search,Delivered,Hyderabad
510768,13301,2024-05-27,Direct,Cancelled,Hyderabad
510769,13709,2024-03-05,Social,Delivered,Gurugram
510770,10025,2024-07-13,Social,Delivered,Hyderabad
510771,12500,2025-12-19,Direct,Delivered,Mumbai
510772,11888,2025-07-15,Social,Delivered,Noida
510773,14098,2025-06-25,Affiliate,Cancelled,Gurugram
510774,14290,2024-07-17,Direct,Delivered,Bhopal
510775,10695,2024-12-08,Email,Cancelled,Lucknow
510776,12903,2025-05-29,Organic,Delivered,Chennai
510777,13611,2025-11-23,Organic,Delivered,Patna
510778,11304,2025-03-02,Paid Search,Delivered,Ghaziabad
510779,14669,2024-01-16,Organic,Delivered,Kochi
510780,14461,2025-09-16,Paid Search,Delivered,Gurugram
510781,10861,2025-11-13,Organic,Delivered,Kolkata
510782,10077,2024-01-25,Organic,Delivered,Bengaluru
510783,12891,2024-10-13,Paid Search,Delivered,Ghaziabad
510784,14415,2025-12-17,Paid Search,Delivered,Mumbai
510785,13413,2025-11-28,Organic,Delivered,Indore
510786,13798,2025-12-05,Affiliate,Delivered,Mumbai
510787,13600,2025-12-14,Direct,Delivered,Chennai
510788,10732,2024-01-17,Email,Delivered,Jaipur
510789,10337,2024-04-20,Direct,Delivered,Patna
510790,10315,2024-12-31,Organic,Delivered,Chennai
510791,14919,2025-03-16,Affiliate,Delivered,Kolkata
510792,14757,2024-10-20,Paid Search,Delivered,Kolkata
510793,14170,2024-07-14,Social,Delivered,Bengaluru
510794,10336,2024-07-04,Email,Delivered,Kochi
510795,14444,2025-03-17,Affiliate,Delivered,Jaipur
510796,14869,2025-12-15,Organic,Delivered,Pune
510797,13924,2025-08-26,Paid Search,Delivered,Chandigarh
510798,12104,2024-05-07,Affiliate,Delivered,Pune
510799,10466,2024-04-18,Social,Delivered,Kochi
510800,11768,2024-07-11,Paid Search,Delivered,Chandigarh
510801,11021,2025-06-19,Organic,Delivered,Bengaluru
510802,13251,2024-01-07,Organic,Delivered,Patna
510803,14414,2025-05-29,Paid Search,Delivered,Hyderabad
510804,12481,2025-02-28,Social,Delivered,Ghaziabad
510805,10241,2025-04-27,Organic,Delivered,Delhi
510806,11951,2025-09-21,Affiliate,Delivered,Chandigarh
510807,13999,2025-03-08,Email,Delivered,Bhopal
510808,13201,2025-03-30,Organic,Delivered,Chennai
510809,10204,2024-12-17,Organic,Delivered,Chennai
510810,11751,2025-04-21,Direct,Delivered,Hyderabad
510811,11760,2024-10-05,Direct,Delivered,Bengaluru
510812,10172,2024-02-18,Direct,Delivered,Kochi
510813,11749,2024-01-19,Email,Delivered,Noida
510814,14124,2025-06-06,Direct,Delivered,Kochi
510815,10651,2025-04-10,Organic,Delivered,Mumbai
510816,12574,2024-10-25,Organic,Delivered,Kolkata
510817,13284,2025-06-29,Organic,Delivered,Chandigarh
510818,13434,2024-12-12,Social,Delivered,Indore
510819,11650,2024-07-05,Organic,Delivered,Ghaziabad
510820,12876,2025-03-03,Social,Delivered,Pune
510821,13615,2024-10-03,Organic,Delivered,Hyderabad
510822,13071,2025-12-13,Social,Delivered,Delhi
510823,14190,2025-06-11,Direct,Delivered,Bhopal
510824,11095,2025-06-30,Email,Delivered,Gurugram
510825,10540,2025-05-17,Paid Search,Delivered,Ghaziabad
510826,14674,2025-05-14,Organic,Cancelled,Lucknow
510827,13672,2025-07-19,Paid Search,Delivered,Noida
510828,12239,2024-11-11,Social,Delivered,Delhi
510829,12853,2025-08-23,Paid Search,Delivered,Chennai
510830,14601,2024-01-26,Affiliate,Delivered,Ahmedabad
510831,14335,2025-05-02,Direct,Delivered,Ahmedabad
510832,14035,2025-01-28,Organic,Delivered,Noida
510833,12955,2024-01-07,Organic,Delivered,Kolkata
510834,13601,2025-04-28,Organic,Delivered,Ahmedabad
510835,12902,2024-01-02,Affiliate,Delivered,Hyderabad
510836,12301,2025-05-29,Organic,Delivered,Delhi
510837,13369,2025-01-18,Affiliate,Delivered,Indore
510838,10114,2025-03-20,Paid Search,Delivered,Patna
510839,14133,2025-03-21,Paid Search,Delivered,Chandigarh
510840,11577,2024-08-07,Affiliate,Cancelled,Patna
510841,12726,2025-03-30,Paid Search,Delivered,Ghaziabad
510842,13325,2024-06-10,Affiliate,Delivered,Bhopal
510843,11639,2025-07-08,Organic,Delivered,Ahmedabad
510844,11654,2024-03-06,Email,Delivered,Gurugram
510845,10885,2024-04-13,Direct,Delivered,Pune
510846,10496,2025-05-28,Organic,Delivered,Patna
510847,14409,2024-02-12,Social,Delivered,Chandigarh
510848,12589,2025-12-10,Email,Delivered,Bhopal
510849,13396,2024-01-23,Organic,Delivered,Delhi
510850,10773,2025-01-18,Social,Delivered,Lucknow
510851,14264,2025-12-20,Paid Search,Delivered,Noida
510852,11532,2025-05-07,Affiliate,Delivered,Lucknow
510853,12302,2025-04-07,Social,Delivered,Jaipur
510854,12510,2025-05-21,Paid Search,Delivered,Ghaziabad
510855,13719,2025-05-31,Affiliate,Delivered,Chennai
510856,10582,2024-04-28,Affiliate,Delivered,Pune
510857,14536,2024-08-13,Organic,Delivered,Kochi
510858,10563,2024-05-20,Organic,Delivered,Bengaluru
510859,13187,2024-06-03,Paid Search,Delivered,Patna
510860,11051,2024-06-01,Direct,Delivered,Patna
510861,14617,2025-04-11,Paid Search,Delivered,Lucknow
510862,12960,2025-11-12,Organic,Delivered,Jaipur
510863,14726,2025-02-12,Paid Search,Delivered,Bhopal
510864,14666,2024-01-12,Paid Search,Delivered,Mumbai
510865,11339,2025-05-21,Social,Delivered,Indore
510866,11196,2025-01-30,Social,Delivered,Kochi
510867,10563,2025-07-22,Paid Search,Delivered,Pune
510868,13600,2024-10-02,Paid Search,Delivered,Indore
510869,10124,2024-11-09,Affiliate,Delivered,Jaipur
510870,10947,2025-04-26,Email,Delivered,Ghaziabad
510871,14545,2025-06-01,Email,Delivered,Kochi
510872,13178,2024-06-10,Organic,Delivered,Kochi
510873,12254,2025-03-04,Direct,Delivered,Ahmedabad
510874,10689,2025-12-03,Organic,Delivered,Indore
510875,14226,2024-02-17,Email,Delivered,Pune
510876,14227,2024-08-30,Affiliate,Delivered,Mumbai
510877,10231,2025-01-25,Paid Search,Delivered,Gurugram
510878,13713,2025-11-07,Organic,Delivered,Gurugram
510879,11646,2025-12-08,Affiliate,Delivered,Ahmedabad
510880,13404,2025-03-06,Social,Delivered,Bengaluru
510881,11475,2025-02-03,Direct,Delivered,Delhi
510882,10074,2024-10-29,Email,Delivered,Chandigarh
510883,13770,2024-11-21,Direct,Delivered,Bengaluru
510884,14183,2025-06-20,Email,Delivered,Chennai
510885,13420,2025-02-01,Social,Delivered,Pune
510886,10755,2025-02-08,Direct,Delivered,Kolkata
510887,12251,2025-09-08,Affiliate,Delivered,Bengaluru
510888,12668,2024-04-11,Organic,Cancelled,Indore
510889,13968,2025-12-01,Social,Delivered,Jaipur
510890,13884,2025-05-29,Organic,Delivered,Bengaluru
510891,14440,2025-03-04,Direct,Delivered,Gurugram
510892,13159,2025-02-27,Email,Delivered,Patna
510893,14700,2025-02-25,Social,Delivered,Hyderabad
510894,14096,2025-02-17,Direct,Delivered,Bengaluru
510895,11001,2024-09-13,Paid Search,Delivered,Kochi
510896,13545,2025-06-23,Paid Search,Delivered,Delhi
510897,10426,2024-07-03,Paid Search,Delivered,Noida
510898,13781,2025-04-22,Organic,Delivered,Delhi
510899,11107,2025-01-19,Organic,Delivered,Mumbai
510900,11494,2024-09-24,Social,Delivered,Indore
510901,12871,2025-08-10,Organic,Delivered,Hyderabad
510902,11896,2024-08-20,Direct,Delivered,Jaipur
510903,13238,2025-04-27,Paid Search,Delivered,Ghaziabad
510904,12508,2024-07-02,Paid Search,Delivered,Lucknow
510905,13181,2024-05-26,Organic,Delivered,Lucknow
510906,12931,2025-02-24,Paid Search,Delivered,Bhopal
510907,11031,2025-12-14,Email,Delivered,Lucknow
510908,13459,2024-08-07,Direct,Delivered,Lucknow
510909,14794,2024-03-24,Organic,Delivered,Indore
510910,12778,2024-03-29,Organic,Delivered,Kochi
510911,13037,2024-12-25,Organic,Delivered,Bengaluru
510912,13553,2025-07-26,Social,Delivered,Delhi
510913,10424,2025-06-04,Organic,Delivered,Mumbai
510914,10754,2024-06-01,Organic,Delivered,Bengaluru
510915,12791,2025-09-02,Affiliate,Cancelled,Delhi
510916,11974,2024-04-30,Affiliate,Delivered,Indore
510917,13460,2025-02-12,Paid Search,Delivered,Jaipur
510918,14567,2025-09-12,Social,Delivered,Patna
510919,13912,2025-08-13,Affiliate,Delivered,Pune
510920,11085,2025-05-28,Organic,Delivered,Gurugram
510921,11537,2024-08-29,Email,Delivered,Jaipur
510922,10719,2025-07-14,Paid Search,Delivered,Pune
510923,10489,2024-10-09,Paid Search,Delivered,Indore
510924,13725,2024-09-13,Paid Search,Delivered,Bhopal
510925,13461,2025-01-24,Email,Delivered,Hyderabad
510926,10973,2025-03-27,Social,Delivered,Hyderabad
510927,13525,2024-06-01,Affiliate,Delivered,Chandigarh
510928,12289,2025-11-12,Paid Search,Delivered,Ahmedabad
510929,14381,2025-09-25,Social,Delivered,Lucknow
510930,13560,2024-07-25,Direct,Delivered,Indore
510931,11354,2024-06-25,Paid Search,Delivered,Chandigarh
510932,12425,2024-02-20,Social,Cancelled,Ahmedabad
510933,11168,2024-10-23,Email,Delivered,Ghaziabad
510934,14508,2024-05-04,Direct,Delivered,Indore
510935,12573,2025-11-11,Email,Delivered,Bengaluru
510936,14391,2025-10-18,Email,Delivered,Noida
510937,12556,2025-08-28,Direct,Delivered,Ahmedabad
510938,12515,2024-07-24,Direct,Delivered,Bhopal
510939,10925,2025-05-19,Direct,Delivered,Pune
510940,14805,2024-12-25,Organic,Delivered,Chennai
510941,13364,2024-07-18,Email,Delivered,Chandigarh
510942,11459,2025-01-25,Paid Search,Delivered,Ghaziabad
510943,14199,2024-04-30,Paid Search,Delivered,Hyderabad
510944,11170,2025-12-02,Email,Delivered,Ghaziabad
510945,10485,2024-04-29,Organic,Delivered,Chennai
510946,13352,2024-08-08,Email,Delivered,Ahmedabad
510947,13742,2024-06-10,Paid Search,Delivered,Kochi
510948,12864,2025-01-16,Affiliate,Delivered,Ahmedabad
510949,13568,2025-05-06,Paid Search,Delivered,Patna
510950,11256,2025-12-01,Organic,Delivered,Patna
510951,11389,2024-10-11,Social,Delivered,Ghaziabad
510952,11856,2024-05-27,Affiliate,Delivered,Hyderabad
510953,11038,2024-01-16,Email,Delivered,Ghaziabad
510954,11166,2025-03-13,Affiliate,Delivered,Mumbai
510955,10239,2025-12-16,Affiliate,Delivered,Gurugram
510956,11185,2024-02-16,Organic,Delivered,Lucknow
510957,12738,2025-12-29,Organic,Delivered,Kochi
510958,11838,2024-07-11,Organic,Delivered,Bhopal
510959,12147,2025-10-26,Organic,Delivered,Bengaluru
510960,14622,2024-02-20,Social,Delivered,Kochi
510961,10033,2025-10-13,Organic,Delivered,Ghaziabad
510962,14175,2024-08-29,Paid Search,Delivered,Patna
510963,10166,2024-07-19,Social,Delivered,Bhopal
510964,12563,2024-05-30,Social,Delivered,Chandigarh
510965,10651,2024-04-07,Direct,Delivered,Gurugram
510966,12389,2025-08-06,Email,Delivered,Mumbai
510967,14474,2024-02-20,Paid Search,Delivered,Hyderabad
510968,10158,2024-12-04,Paid Search,Delivered,Ghaziabad
510969,12534,2025-11-24,Organic,Delivered,Kochi
510970,12312,2024-10-23,Paid Search,Delivered,Ghaziabad
510971,12257,2025-08-27,Social,Delivered,Gurugram
510972,13119,2025-05-21,Direct,Delivered,Jaipur
510973,11632,2025-08-04,Paid Search,Delivered,Jaipur
510974,13893,2025-11-23,Paid Search,Delivered,Bhopal
510975,11191,2024-03-12,Organic,Delivered,Noida
510976,11780,2024-08-08,Social,Delivered,Kochi
510977,12343,2024-08-22,Direct,Delivered,Kochi
510978,14597,2024-02-18,Paid Search,Delivered,Kochi
510979,12668,2024-03-18,Social,Cancelled,Chennai
510980,14201,2024-03-21,Organic,Delivered,Delhi
510981,10699,2025-11-25,Social,Delivered,Bhopal
510982,10412,2025-09-18,Organic,Delivered,Delhi
510983,12508,2025-03-06,Organic,Delivered,Ghaziabad
510984,14515,2025-09-10,Email,Delivered,Delhi
510985,11171,2024-09-08,Organic,Delivered,Kochi
510986,11115,2024-12-13,Organic,Cancelled,Pune
510987,10741,2025-10-07,Organic,Delivered,Kochi
510988,14617,2024-04-17,Organic,Delivered,Chandigarh
510989,10461,2024-04-16,Email,Delivered,Mumbai
510990,13154,2025-01-19,Paid Search,Delivered,Noida
510991,11902,2024-07-03,Email,Delivered,Delhi
510992,12060,2025-05-03,Social,Delivered,Jaipur
510993,13554,2025-04-09,Paid Search,Delivered,Gurugram
510994,12183,2024-08-30,Organic,Delivered,Chandigarh
510995,10116,2024-03-25,Email,Delivered,Lucknow
510996,12814,2024-03-01,Social,Delivered,Chennai
510997,10129,2024-11-19,Email,Delivered,Lucknow
510998,14220,2024-08-23,Social,Delivered,Kochi
510999,14729,2024-01-25,Affiliate,Delivered,Lucknow
511000,14185,2025-05-19,Social,Delivered,Chennai
511001,12069,2025-11-30,Affiliate,Delivered,Indore
511002,12075,2025-12-16,Social,Delivered,Kolkata
511003,12926,2024-03-27,Direct,Delivered,Bhopal
511004,14246,2024-05-18,Direct,Delivered,Bhopal
511005,13767,2024-11-11,Paid Search,Delivered,Delhi
511006,12360,2025-10-30,Email,Delivered,Indore
511007,14058,2025-02-24,Organic,Delivered,Chandigarh
511008,12088,2024-11-29,Direct,Delivered,Bengaluru
511009,13849,2025-11-07,Paid Search,Delivered,Bengaluru
511010,11217,2025-04-29,Social,Delivered,Mumbai
511011,12268,2025-12-20,Organic,Delivered,Kolkata
511012,14140,2025-09-23,Direct,Delivered,Ghaziabad
511013,11232,2025-12-30,Direct,Delivered,Kochi
511014,13101,2025-02-11,Social,Delivered,Gurugram
511015,11402,2024-09-30,Organic,Delivered,Noida
511016,12156,2024-02-14,Email,Delivered,Patna
511017,11622,2025-06-17,Paid Search,Delivered,Mumbai
511018,13312,2024-07-13,Direct,Delivered,Delhi
511019,13777,2024-01-09,Paid Search,Delivered,Mumbai
511020,14306,2025-08-09,Social,Delivered,Bhopal
511021,11780,2024-11-06,Organic,Delivered,Pune
511022,10990,2025-02-08,Direct,Delivered,Kolkata
511023,14655,2025-07-27,Social,Delivered,Jaipur
511024,11963,2024-08-28,Direct,Delivered,Kolkata
511025,13263,2025-08-20,Paid Search,Delivered,Kochi
511026,11902,2025-03-02,Social,Delivered,Ghaziabad
511027,14172,2025-02-18,Organic,Delivered,Gurugram
511028,10381,2024-07-15,Affiliate,Delivered,Bhopal
511029,10200,2025-07-30,Organic,Delivered,Ghaziabad
511030,11671,2024-06-25,Paid Search,Delivered,Ahmedabad
511031,12075,2025-03-28,Email,Delivered,Jaipur
511032,13809,2025-08-28,Organic,Delivered,Delhi
511033,12352,2024-03-26,Affiliate,Delivered,Pune
511034,11267,2024-10-19,Affiliate,Delivered,Ghaziabad
511035,10380,2025-05-10,Social,Delivered,Chennai
511036,14055,2024-07-19,Social,Delivered,Lucknow
511037,12545,2024-01-21,Organic,Delivered,Jaipur
511038,14777,2024-10-26,Paid Search,Delivered,Kochi
511039,11655,2024-12-29,Direct,Delivered,Kochi
511040,11120,2025-11-03,Organic,Delivered,Lucknow
511041,11358,2025-08-13,Direct,Delivered,Pune
511042,12049,2024-05-12,Social,Delivered,Ghaziabad
511043,10706,2024-07-21,Organic,Delivered,Patna
511044,10657,2024-05-15,Paid Search,Delivered,Bhopal
511045,13966,2025-10-27,Social,Delivered,Ahmedabad
511046,13461,2024-09-15,Direct,Delivered,Chennai
511047,12509,2025-10-13,Email,Delivered,Noida
511048,12411,2024-02-14,Social,Delivered,Delhi
511049,12485,2025-02-12,Direct,Delivered,Ahmedabad
511050,12944,2024-02-24,Paid Search,Delivered,Chandigarh
511051,11430,2025-02-09,Paid Search,Delivered,Lucknow
511052,13894,2024-01-09,Affiliate,Cancelled,Gurugram
511053,10041,2024-04-24,Social,Delivered,Lucknow
511054,13881,2024-04-16,Organic,Delivered,Bhopal
511055,13966,2025-06-02,Affiliate,Delivered,Ghaziabad
511056,12580,2025-04-13,Paid Search,Delivered,Chennai
511057,11477,2025-02-12,Social,Delivered,Bhopal
511058,14412,2024-05-23,Direct,Delivered,Ahmedabad
511059,14094,2024-07-13,Paid Search,Delivered,Mumbai
511060,14660,2024-10-03,Affiliate,Delivered,Delhi
511061,10082,2025-12-16,Direct,Delivered,Ghaziabad
511062,13154,2025-05-30,Paid Search,Delivered,Gurugram
511063,10037,2024-01-24,Organic,Delivered,Chennai
511064,10193,2024-01-24,Direct,Delivered,Hyderabad
511065,10313,2024-09-11,Social,Delivered,Kolkata
511066,13880,2024-06-01,Paid Search,Delivered,Lucknow
511067,13636,2024-10-24,Organic,Delivered,Delhi
511068,14460,2025-12-28,Organic,Delivered,Lucknow
511069,13174,2024-05-23,Social,Delivered,Mumbai
511070,12784,2025-03-12,Affiliate,Delivered,Ahmedabad
511071,10909,2024-12-18,Social,Delivered,Ahmedabad
511072,13502,2025-04-27,Paid Search,Delivered,Delhi
511073,14555,2025-02-03,Direct,Delivered,Delhi
511074,11781,2025-01-12,Paid Search,Delivered,Noida
511075,13483,2024-07-20,Organic,Delivered,Kolkata
511076,12511,2025-12-07,Direct,Delivered,Lucknow
511077,12607,2024-07-14,Paid Search,Delivered,Hyderabad
511078,13991,2024-04-15,Social,Cancelled,Chennai
511079,11456,2024-03-11,Affiliate,Delivered,Pune
511080,14380,2024-02-19,Paid Search,Delivered,Ghaziabad
511081,14927,2024-09-15,Social,Delivered,Ahmedabad
511082,10577,2025-08-19,Direct,Delivered,Kochi
511083,12557,2024-04-23,Paid Search,Delivered,Bhopal
511084,10086,2024-01-03,Direct,Delivered,Patna
511085,11692,2025-01-22,Organic,Delivered,Bengaluru
511086,11868,2025-02-14,Direct,Delivered,Bhopal
511087,13320,2025-02-15,Paid Search,Delivered,Delhi
511088,11955,2024-01-02,Social,Delivered,Chandigarh
511089,11812,2024-05-28,Social,Delivered,Lucknow
511090,13867,2024-09-11,Organic,Delivered,Indore
511091,13792,2025-06-24,Organic,Delivered,Jaipur
511092,10043,2025-04-20,Email,Delivered,Gurugram
511093,11686,2025-08-18,Affiliate,Delivered,Pune
511094,13821,2025-02-04,Organic,Delivered,Ahmedabad
511095,10515,2024-10-21,Affiliate,Delivered,Patna
511096,12682,2025-02-13,Paid Search,Delivered,Hyderabad
511097,12461,2024-10-08,Social,Delivered,Noida
511098,13490,2024-04-25,Social,Delivered,Chandigarh
511099,13382,2025-02-24,Affiliate,Delivered,Hyderabad
511100,12547,2024-08-03,Social,Delivered,Ghaziabad
511101,12067,2024-07-12,Organic,Delivered,Lucknow
511102,13954,2025-06-03,Paid Search,Delivered,Indore
511103,11911,2024-02-18,Paid Search,Delivered,Ghaziabad
511104,12186,2024-01-18,Social,Delivered,Kochi
511105,12098,2024-09-17,Organic,Delivered,Lucknow
511106,11730,2025-03-11,Paid Search,Delivered,Ahmedabad
511107,13149,2025-09-05,Organic,Delivered,Noida
511108,13183,2025-01-12,Paid Search,Delivered,Patna
511109,14498,2024-07-08,Social,Delivered,Delhi
511110,12223,2024-09-08,Direct,Delivered,Mumbai
511111,13801,2024-10-03,Organic,Delivered,Bengaluru
511112,11518,2024-09-01,Organic,Delivered,Chennai
511113,14814,2025-05-03,Paid Search,Delivered,Noida
511114,14568,2025-08-07,Social,Delivered,Jaipur
